Centaur Zendo round 4 (training)
round_id : 5b2ec1877d2445a780c045aafecbbd18
written  : 2026-09-04 13:06:29Z
presented=467  answered=467  correct=467  skipped=0
client answer latency: mean 0.178 ms  median 0.169 ms  max 1.162 ms  (n=467)

 idx  name          clue                                      answer                                    score
  40  virel         536222/4                                  [][][----][---][---]\n[---][--][----][-…  1
  41  virel         536533/6                                  [-][---][][----][--][---]\n[-][][---][-…  1
  42  virel         46555/8                                   [----][-][-][][-][----][]\n[----][----]…  1
  43  virel         64362/4                                   [---][----][---][---]\n[--][-][-][----]…  1
  44  virel         562/4                                     [----][-][--]\n[-][----][--]\n[----][-]…  1
  45  virel         442253/7                                  [--][---][----][][-]\n[][][---][][----]…  1
  46  virel         2326/4                                    [----][][---]\n[---][-][---]\n[---][][-…  1
  47  virel         334342/4                                  [---][][][---][---]\n[---][--][--][----…  1
  48  virel         35256/3                                   [---][----][----][--]\n[---][][--][---]…  1
  49  virel         433556/2                                  [----][--][--][--][----][]\n[-][][---][…  1
  50  virel         455/5                                     [][][--][--][]\n[-][--][---][]\n[][][][…  1
  51  virel         632525/8                                  [][--][][-][-][----][-]\n[---][---][-][…  1
  52  virel         35422/3                                   [---][][---][--]\n[-][--][-][----]\n[--…  1
  53  virel         635/3                                     [--][---][---]\n[][--][-][---]\n[---][]…  1
  54  virel         422433/1                                  [----][][---][---]\n[--][----][--][--]\…  1
  55  virel         342236/5                                  [][-][-][----][----]\n[---][--][---][--…  1
  56  virel         5255/2                                    [----][][--][---]\n[--][--][-][----]\n[…  1
  57  virel         2565/1                                    [][---][---][----]\n[-][-][---][-][--]\…  1
  58  virel         5564/5                                    [----][----][---][-]\n[----][-][][-][--…  1
  59  virel         253456/2                                  [---][----][----][--][--]\n[--][---][--…  1
  60  virel         35662/9                                   [---][----][-][-][---]\n[---][----][--]…  1
  61  virel         35645/6                                   [---][--][----][----][]\n[---][-][----]…  1
  62  virel         265/4                                     [][---][----]\n[-][--][----]\n[--][-][-…  1
  63  virel         24656/9                                   [---][--][----][----][]\n[----][----][-…  1
  64  virel         366/1                                     [----][----][-]\n[----][-][----]\n[][-]…  1
  65  virel         4662/2                                    [-][---][---][---]\n[----][----][----]\…  1
  66  virel         3636/3                                    [---][---][---][-]\n[][--][-][----][-]\…  1
  67  virel         4665/2                                    [--][][][----][-][--]\n[][][][---][][-]…  1
  68  virel         453/4                                     [][--][----]\n[][----][--]\n[---][-][--…  1
  69  virel         535/4                                     [--][----][-]\n[--][---][--]\n[----][-]…  1
  70  virel         33655/5                                   [--][--][][---][][---]\n[--][----][][-]…  1
  71  virel         23345/3                                   [---][][-][-][--]\n[----][----][---]\n[…  1
  72  virel         566/5                                     [-][----][][----]\n[-][---][---][--]\n[…  1
  73  virel         3544/4                                    [----][--][----]\n[----][][----][]\n[--…  1
  74  virel         3426/2                                    [----][--][---]\n[---][---][---]\n[][--…  1
  75  virel         43263/6                                   [---][---][][----]\n[---][-][--][----]\…  1
  76  virel         436562/1                                  [----][---][---][-][---][]\n[---][----]…  1
  77  virel         55652/9                                   [----][-][-][-][---][-]\n[--][---][-][-…  1
  78  virel         5323/4                                    [-][--][----]\n[-][----][--]\n[---][--]…  1
  79  virel         622446/3                                  [-][---][---][-][--][--]\n[----][--][][…  1
  80  virel         5426/6                                    [----][----][-][]\n[--][----][---][]\n[…  1
  81  virel         53365/2                                   [][-][--][-][-][][---]\n[----][---][---…  1
  82  virel         42655/8                                   [][---][--][---][----]\n[---][----][---…  1
  83  virel         5252/1                                    [][-][--][---]\n[---][-][----]\n[---][-…  1
  84  virel         6455/2                                    [-][----][---][----]\n[-][--][--][---][…  1
  85  virel         3325/1                                    [][-][----][]\n[---][][----]\n[----][--…  1
  86  virel         6466/1                                    [---][-][--][----][--]\n[-][-][----][--…  1
  87  virel         2546/4                                    [-][----][-][---]\n[--][][----][---]\n[…  1
  88  virel         3466/4                                    [][-][-][-][--][--]\n[---][--][----][--…  1
  89  virel         5324/4                                    [][----][----]\n[][---][][---]\n[----][…  1
  90  virel         6256/2                                    [---][-][---][----]\n[--][--][][-][----…  1
  91  virel         246423/7                                  [----][----][---][--]\n[][--][----][][-…  1
  92  virel         52242/5                                   [--][-][][----]\n[--][----][---]\n[--][…  1
  93  virel         4462/3                                    [-][][--][][---]\n[----][----][--]\n[--…  1
  94  virel         455/3                                     [----][----][]\n[----][--][--]\n[][-][-…  1
  95  virel         354/1                                     [----][----]\n[---][][---]\n[--][---][-…  1
  96  virel         522542/2                                  [-][---][---][---][]\n[--][-][--][---][…  1
  97  virel         444/3                                     [-][--][---]\n[-][----][-]\n[---][-][--…  1
  98  virel         636/4                                     [----][---][--]\n[---][----][--]\n[-][-…  1
  99  virel         6556/4                                    [--][----][--][---][-]\n[---][][----][-…  1
 100  virel         564/3                                     [][--][-][----]\n[---][--][----]\n[--][…  1
 101  virel         54265/9                                   [---][---][----][----]\n[-][--][--][---…  1
 102  virel         522436/7                                  [-][-][-][-][--][----]\n[----][----][][…  1
 103  virel         26642/6                                   [-][----][---][----]\n[----][-][---][][…  1
 104  virel         24323/4                                   [-][----][---]\n[][-][--][---]\n[][----…  1
 105  virel         366622/9                                  [][-][-][][--][---][----]\n[][---][--][…  1
 106  virel         2326/4                                    [----][][---]\n[---][-][---]\n[---][][-…  1
 107  virel         6434/2                                    [][-][-][-][----]\n[--][][-][---][-]\n[…  1
 108  virel         2623/3                                    [---][--][--]\n[--][---][--]\n[-][--][-…  1
 109  virel         43645/3                                   [--][-][][][--][--][-]\n[-][][][][---][…  1
 110  virel         34442/2                                   [----][--][---][]\n[--][--][][--][-]\n[…  1
 111  virel         5463/7                                    [----][----][----]\n[----][---][][---]\…  1
 112  virel         245533/5                                  [---][][---][---][---]\n[---][----][--]…  1
 113  virel         444/4                                     [---][--][-]\n[---][-][--]\n[---][---][…  1
 114  virel         5442/1                                    [-][][----][--]\n[--][---][----]\n[][][…  1
 115  virel         624/1                                     [-][---][--]\n[----][----]\n[---][-][--…  1
 116  virel         2565/4                                    [----][----][----]\n[][----][--][----]\…  1
 117  virel         2355/4                                    [----][----][-]\n[----][--][---]\n[---]…  1
 118  virel         6353/1                                    [--][---][----][]\n[----][---][----]\n[…  1
 119  virel         43542/6                                   [----][----][----]\n[----][-][--][---]\…  1
 120  virel         645/3                                     [----][-][----]\n[----][----][-]\n[--][…  1
 121  virel         653226/7                                  [-][--][][-][-][---][--]\n[-][---][---]…  1
 122  virel         2266/4                                    [][][----][----]\n[----][--][----]\n[][…  1
 123  virel         52442/1                                   [][---][---][---]\n[----][---][----]\n[…  1
 124  virel         34532/2                                   [----][-][--][--]\n[---][][----][--]\n[…  1
 125  virel         624/2                                     [][--][----]\n[---][][---]\n[][---][---…  1
 126  virel         34462/2                                   [][--][---][-][---]\n[----][----][-][--…  1
 127  virel         365335/2                                  [--][-][---][---][---][-]\n[---][---][]…  1
 128  virel         462/1                                     [---][--][-]\n[-][][---][]\n[][--][----…  1
 129  virel         264364/3                                  [----][----][--][-][----]\n[----][][--]…  1
 130  virel         4646/2                                    [--][--][][---][---]\n[-][---][][----][…  1
 131  virel         3226/2                                    [-][----][--]\n[----][--][-]\n[----][--…  1
 132  virel         332433/6                                  [--][--][---][---]\n[-][---][---][---]\…  1
 133  virel         334423/7                                  [---][---][-][----]\n[-][][---][--][---…  1
 134  virel         455/2                                     [][----][----]\n[--][][----][]\n[][][][…  1
 135  virel         22554/3                                   [----][][-][--][-]\n[-][-][][][--][--]\…  1
 136  virel         53465/4                                   [----][-][--][----][--]\n[-][--][---][-…  1
 137  virel         54634/9                                   [----][---][-][][----]\n[----][][---][]…  1
 138  virel         652/3                                     [][---][----]\n[][-][----][]\n[----][-]…  1
 139  virel         644532/6                                  [-][--][----][----][---]\n[][-][][----]…  1
 140  virel         246443/6                                  [][-][--][-][-][----][]\n[][--][][--][-…  1
 141  virel         6642/5                                    [----][][---][---]\n[----][----][----]\…  1
 142  virel         665/6                                     [---][---][--][-]\n[---][---][---][]\n[…  1
 143  virel         3264/5                                    [][--][][][---]\n[][----][-][--]\n[---]…  1
 144  virel         4425/3                                    [-][---][--][-]\n[---][---][---]\n[---]…  1
 145  virel         45325/3                                   [][---][-][----][-]\n[][-][----][][----…  1
 146  virel         545/1                                     [---][--][---]\n[----][---][-]\n[--][-]…  1
 147  virel         355/4                                     [][--][---][]\n[---][----][]\n[---][][-…  1
 148  virel         544425/2                                  [---][-][---][][---][--]\n[---][--][--]…  1
 149  virel         454/3                                     [---][][----]\n[---][-][---]\n[---][---…  1
 150  virel         265/4                                     [][---][----]\n[-][--][----]\n[--][-][-…  1
 151  virel         35545/8                                   [--][----][][----][--]\n[----][----][--…  1
 152  virel         33432/2                                   [][----][][---]\n[-][--][--][--]\n[-][-…  1
 153  virel         45522/3                                   [][---][---][----]\n[----][----][----]\…  1
 154  virel         433554/3                                  [----][---][][-][][----]\n[---][---][-]…  1
 155  virel         62555/4                                   [--][][-][--][-][-][--]\n[----][---][][…  1
 156  virel         53563/1                                   [---][----][][----][-]\n[----][--][-][-…  1
 157  virel         2364/1                                    [----][---][--]\n[----][-][----]\n[][--…  1
 158  virel         4244/5                                    [-][---][----]\n[----][][----]\n[----][…  1
 159  virel         63563/5                                   [][----][---][---][---]\n[][---][---][]…  1
 160  virel         4665/1                                    [][---][][][][][----]\n[-][][---][-][--…  1
 161  virel         5562/6                                    [][-][-][---][---]\n[---][--][--][---]\…  1
 162  virel         354/2                                     [--][--][--]\n[---][--][-]\n[---][---][…  1
 163  virel         464324/4                                  [----][][][----][--][-]\n[----][---][--…  1
 164  virel         325644/8                                  [--][--][---][--][--][-]\n[-][][-][---]…  1
 165  virel         266234/1                                  [-][-][--][--][--][---]\n[---][--][-][-…  1
 166  virel         2442/2                                    [----][----]\n[-][----][-]\n[----][----…  1
 167  virel         526/2                                     [---][----][]\n[----][-][--]\n[----][][…  1
 168  virel         5652/3                                    [][----][-][-][--]\n[----][][--][----]\…  1
 169  virel         62646/9                                   [---][][----][----][---]\n[----][--][-]…  1
 170  virel         634562/4                                  [----][-][----][][----][-]\n[----][---]…  1
 171  virel         32663/8                                   [-][][---][----][--]\n[-][][-][----][--…  1
 172  virel         22554/5                                   [---][-][--][----]\n[][--][--][][----]\…  1
 173  virel         62335/1                                   [----][--][----][-]\n[----][----][---][…  1
 174  virel         56524/6                                   [-][---][][----][----]\n[---][-][][--][…  1
 175  virel         526522/3                                  [---][][][--][-][----]\n[-][][][--][---…  1
 176  virel         436334/3                                  [-][--][----][----][--]\n[---][][----][…  1
 177  virel         552643/2                                  [---][---][----][---][--]\n[--][--][--]…  1
 178  virel         326444/4                                  [----][---][---][---][]\n[----][----][-…  1
 179  virel         42633/7                                   [---][---][----][]\n[---][--][-][----]\…  1
 180  virel         53256/6                                   [---][--][-][---][--]\n[---][---][----]…  1
 181  virel         26346/3                                   [][--][---][---][---]\n[---][---][----]…  1
 182  virel         435532/3                                  [-][][----][----][-][]\n[----][][--][-]…  1
 183  virel         3652/6                                    [--][---][-][--]\n[][][---][][---]\n[-]…  1
 184  virel         3434/1                                    [--][][-][---]\n[][-][][--][-]\n[][][][…  1
 185  virel         664/3                                     [--][--][][----]\n[--][---][---][]\n[-]…  1
 186  virel         524644/4                                  [----][---][----][--][--]\n[----][----]…  1
 187  virel         53343/4                                   [---][----][][---]\n[---][][---][----]\…  1
 188  virel         434524/5                                  [-][--][----][--][---]\n[--][--][----][…  1
 189  virel         35462/1                                   [][----][----][----]\n[----][---][---][…  1
 190  virel         3432/4                                    [][----][--]\n[][-][---][]\n[][--][----…  1
 191  virel         5253/5                                    [--][--][--][-]\n[----][----][-]\n[----…  1
 192  virel         66634/4                                   [--][--][--][][---][----]\n[][--][----]…  1
 193  virel         5562/2                                    [-][---][----][--]\n[--][][--][-][---]\…  1
 194  virel         342545/8                                  [-][----][---][---][--]\n[-][----][----…  1
 195  virel         632463/5                                  [---][-][][][][---][---]\n[-][---][][--…  1
 196  virel         6664/4                                    [-][---][----][--][--]\n[----][][----][…  1
 197  virel         55564/3                                   [-][-][][][----][--][---]\n[-][][----][…  1
 198  virel         66225/6                                   [---][---][--][][---]\n[---][--][---][-…  1
 199  virel         2552/3                                    [-][-][][----]\n[---][---][--]\n[---][-…  1
 200  virel         2255/4                                    [----][-][---]\n[---][--][---]\n[][--][…  1
 201  virel         55553/7                                   [----][--][--][----][-]\n[][--][--][---…  1
 202  virel         52645/5                                   [----][][-][---][----]\n[][----][---][-…  1
 203  virel         45425/8                                   [---][--][-][][----]\n[---][--][--][][-…  1
 204  virel         633333/5                                  [----][---][-][--][-]\n[][-][][----][--…  1
 205  virel         3653/4                                    [--][-][][----][]\n[--][--][-][----]\n[…  1
 206  virel         4632/1                                    [----][][---][]\n[----][----][-]\n[-][]…  1
 207  virel         43664/2                                   [-][][][----][----][--]\n[][----][---][…  1
 208  virel         356/5                                     [---][--][---]\n[-][----][---]\n[-][---…  1
 209  virel         2542/2                                    [----][--][-]\n[][----][---]\n[][--][--…  1
 210  virel         632643/8                                  [----][---][-][----][--]\n[---][----][-…  1
 211  virel         624/4                                     [----][----]\n[][--][----]\n[][-][---][…  1
 212  virel         664243/7                                  [--][][-][--][-][][-][--]\n[--][----][-…  1
 213  virel         22643/3                                   [----][----][---]\n[--][---][-][---]\n[…  1
 214  virel         266/3                                     [----][-][---]\n[---][---][][]\n[----][…  1
 215  virel         3452/3                                    [--][---][---]\n[][-][----][-]\n[---][]…  1
 216  virel         425522/5                                  [---][--][---][----]\n[---][----][----]…  1
 217  virel         4443/2                                    [-][-][----][-]\n[][--][][-][--]\n[----…  1
 218  virel         343446/7                                  [---][][][---][][--][--]\n[][---][][--]…  1
 219  virel         55624/7                                   [][-][---][][--][----]\n[][----][][][][…  1
 220  virel         432456/3                                  [---][----][----][---][]\n[---][---][-]…  1
 221  virel         5223/2                                    [-][][---][]\n[---][][---]\n[][----][--…  1
 222  virel         5535/2                                    [-][--][][----][-]\n[--][----][--][--]\…  1
 223  virel         535624/9                                  [--][-][----][--][][----]\n[---][----][…  1
 224  virel         545/1                                     [---][--][---]\n[----][---][-]\n[--][-]…  1
 225  virel         6422/2                                    [][----][--][]\n[-][-][----][]\n[][---]…  1
 226  virel         55534/5                                   [][---][---][----][--]\n[][][][][][----…  1
 227  virel         25622/2                                   [][---][----][--]\n[][-][][--][----]\n[…  1
 228  virel         35652/2                                   [----][][-][----][--]\n[-][----][][--][…  1
 229  virel         463263/2                                  [--][----][---][----][-]\n[---][----][-…  1
 230  virel         24355/1                                   [----][--][--][---]\n[---][--][--][----…  1
 231  virel         4254/2                                    [---][---][---]\n[----][-][----]\n[][--…  1
 232  virel         43325/5                                   [--][-][--][----]\n[][--][---][----]\n[…  1
 233  virel         4444/3                                    [---][----][---]\n[--][][---][---]\n[--…  1
 234  virel         2635/6                                    [--][-][][--][-]\n[][---][][][---]\n[][…  1
 235  virel         52466/1                                   [-][][----][--][--][--]\n[---][--][---]…  1
 236  virel         2653/6                                    [--][----][----]\n[----][--][----]\n[--…  1
 237  virel         643323/7                                  [----][][--][-][----]\n[---][--][----][…  1
 238  virel         35665/3                                   [-][----][-][--][][-][--]\n[---][---][-…  1
 239  virel         563/3                                     [-][-][----][]\n[----][-][---]\n[---][-…  1
 240  virel         3432/3                                    [][---][---]\n[--][-][---]\n[---][][---…  1
 241  virel         55533/4                                   [---][][---][][--][-]\n[-][--][---][---…  1
 242  virel         663/1                                     [--][][---][--]\n[-][----][----]\n[---]…  1
 243  virel         33562/1                                   [--][---][--][----]\n[--][][--][--][---…  1
 244  virel         34233/5                                   [--][-][--][--]\n[----][---][--]\n[---]…  1
 245  virel         55535/6                                   [---][--][-][---][----]\n[][][---][-][-…  1
 246  virel         54546/10                                  [---][][---][---][---][]\n[-][][][-][][…  1
 247  virel         56232/3                                   [---][][---][----]\n[][-][][-][--][--]\…  1
 248  virel         64446/10                                  [---][-][--][--][--][--]\n[-][---][--][…  1
 249  virel         243355/6                                  [][--][-][--][---][][]\n[-][----][---][…  1
 250  virel         565323/5                                  [--][-][----][---][----]\n[--][--][][--…  1
 251  virel         226625/9                                  [---][][----][----][--]\n[--][-][----][…  1
 252  virel         52445/6                                   [-][---][---][][---]\n[---][-][---][--]…  1
 253  virel         33633/1                                   [-][--][--][--][-]\n[][---][--][-][--]\…  1
 254  virel         324253/5                                  [][-][---][---][--]\n[---][--][----][--…  1
 255  virel         6523/6                                    [----][----][--]\n[----][---][---]\n[-]…  1
 256  virel         3252/2                                    [---][][---]\n[][--][----]\n[][---][---…  1
 257  virel         554/2                                     [----][-][---]\n[----][---][-]\n[--][--…  1
 258  virel         4422/4                                    [][----][--]\n[][---][---]\n[---][][---…  1
 259  virel         6225/2                                    [----][][---][]\n[-][--][----][]\n[-][-…  1
 260  virel         645/2                                     [-][---][-][--]\n[-][--][-][---]\n[--][…  1
 261  virel         3526/2                                    [----][----][--]\n[-][--][][---][]\n[][…  1
 262  virel         2534/5                                    [--][][--][--]\n[--][--][----]\n[---][-…  1
 263  virel         3635/2                                    [----][----][---]\n[--][---][][----]\n[…  1
 264  virel         3624/1                                    [---][-][--][-]\n[][-][---][---]\n[----…  1
 265  virel         5662/5                                    [---][][---][-][--]\n[][-][--][----][--…  1
 266  virel         246/2                                     [---][-][--]\n[---][--][-]\n[--][--][--…  1
 267  virel         546324/5                                  [----][][--][][---][---]\n[--][--][--][…  1
 268  virel         64254/5                                   [----][-][--][--][--]\n[---][---][][][-…  1
 269  virel         264653/10                                 [--][---][--][--][---][--]\n[----][-][-…  1
 270  virel         245424/7                                  [----][----][-][----]\n[--][----][][-][…  1
 271  virel         2663/6                                    [--][][-][-][---]\n[--][-][-][-][--]\n[…  1
 272  virel         532544/1                                  [--][---][----][--][--]\n[-][---][-][--…  1
 273  virel         322553/5                                  [][----][----][----]\n[][---][----][][-…  1
 274  virel         4353/1                                    [----][--][---]\n[][-][][----][]\n[---]…  1
 275  virel         23662/1                                   [----][][---][----]\n[----][-][---][---…  1
 276  virel         26623/2                                   [---][---][---][--]\n[----][---][][----…  1
 277  virel         33543/2                                   [-][][][----][---]\n[--][][-][-][----]\…  1
 278  virel         344525/4                                  [----][----][-][][----]\n[--][][----][-…  1
 279  virel         63555/1                                   [----][-][][][-][---][-]\n[---][-][][--…  1
 280  virel         4524/5                                    [---][-][-][--]\n[---][---][---]\n[---]…  1
 281  virel         242423/5                                  [---][---][][---]\n[---][-][-][----]\n[…  1
 282  virel         626/3                                     [-][---][--][]\n[--][---][-][]\n[----][…  1
 283  virel         6334/4                                    [---][--][---][]\n[----][--][--][]\n[--…  1
 284  virel         4224/3                                    [---][--][-]\n[--][---][-]\n[][---][-][…  1
 285  virel         25326/7                                   [----][---][---][]\n[----][--][----][]\…  1
 286  virel         433422/2                                  [----][-][--][---]\n[--][-][--][--][-]\…  1
 287  virel         3666/8                                    [][---][--][---][---]\n[][---][---][---…  1
 288  virel         453/4                                     [][--][----]\n[][----][--]\n[---][-][--…  1
 289  virel         4226/5                                    [----][---][-]\n[-][][----][-]\n[-][---…  1
 290  virel         524642/4                                  [][---][----][----][--]\n[][][-][---][-…  1
 291  virel         66346/10                                  [-][---][----][-][----][]\n[---][-][---…  1
 292  virel         354/2                                     [--][--][--]\n[---][--][-]\n[---][---][…  1
 293  virel         6236/5                                    [----][--][-][--]\n[----][-][][----]\n[…  1
 294  virel         4646/8                                    [--][--][---][---][]\n[----][--][-][---…  1
 295  virel         432646/5                                  [-][----][----][---][---]\n[-][---][][-…  1
 296  virel         4253/5                                    [----][-][---]\n[--][---][---]\n[--][--…  1
 297  virel         2666/5                                    [---][---][---][---]\n[--][-][--][--][-…  1
 298  virel         5533/5                                    [-][-][---][---]\n[-][--][][--][-]\n[-]…  1
 299  virel         63662/6                                   [---][----][-][--][---]\n[----][---][][…  1
 300  virel         44646/8                                   [----][][][---][---][--]\n[----][][---]…  1
 301  virel         32346/4                                   [-][][-][--][----]\n[----][----][----]\…  1
 302  virel         65364/8                                   [][---][-][--][-][-][--]\n[-][][--][-][…  1
 303  virel         266632/4                                  [--][--][][----][--][---]\n[--][-][--][…  1
 304  virel         54265/8                                   [][][---][-][][----][]\n[][-][-][---][-…  1
 305  virel         352463/5                                  [----][---][-][--][---]\n[---][][--][-]…  1
 306  virel         624365/6                                  [--][---][----][----][---]\n[-][-][--][…  1
 307  virel         254335/7                                  [----][][----][----][]\n[----][][--][--…  1
 308  virel         354/3                                     [---][][---]\n[-][-][--][]\n[--][----][…  1
 309  virel         34453/4                                   [--][---][--][----]\n[-][-][---][][----…  1
 310  virel         556532/7                                  [][--][----][][----][----]\n[-][][][--]…  1
 311  virel         52253/5                                   [---][----][-][-]\n[----][--][--][-]\n[…  1
 312  virel         62234/1                                   [---][-][--][---]\n[----][--][][---]\n[…  1
 313  virel         555/3                                     [][----][--][-]\n[--][----][---]\n[][-]…  1
 314  virel         552/1                                     [---][--][-]\n[----][----]\n[---][][---…  1
 315  virel         46625/1                                   [---][-][][][-][-][---]\n[--][-][][---]…  1
 316  virel         32665/8                                   [][-][---][----][----]\n[][----][----][…  1
 317  virel         3665/8                                    [----][-][----][-][]\n[--][--][----][--…  1
 318  virel         53563/8                                   [][---][--][---][----]\n[][--][---][-][…  1
 319  virel         5653/3                                    [-][-][][-][][----]\n[--][---][----][][…  1
 320  virel         424354/2                                  [][----][][-][-][----]\n[---][-][][][][…  1
 321  virel         3455/1                                    [-][][-][-][----]\n[----][----][---]\n[…  1
 322  virel         66263/4                                   [-][-][--][---][--][--]\n[-][----][][--…  1
 323  virel         22253/2                                   [-][--][---][]\n[-][---][----]\n[---][]…  1
 324  virel         646523/7                                  [-][][-][----][-][-][----]\n[---][----]…  1
 325  virel         5545/3                                    [----][-][---][---]\n[----][---][---][-…  1
 326  virel         3466/3                                    [][----][-][----][]\n[-][---][-][--][--…  1
 327  virel         533525/5                                  [-][---][----][---][--]\n[----][---][--…  1
 328  virel         24535/4                                   [----][][----][---]\n[----][-][---][][-…  1
 329  virel         52622/4                                   [----][---][----]\n[----][][---][--]\n[…  1
 330  virel         643522/9                                  [----][----][--][----]\n[][---][---][--…  1
 331  virel         4446/1                                    [----][--][----][]\n[-][-][-][][-][--]\…  1
 332  virel         53554/2                                   [--][][----][----][--]\n[---][-][-][][-…  1
 333  virel         465/1                                     [--][----][---]\n[][-][--][----]\n[-][-…  1
 334  virel         566/4                                     [-][][---][][---]\n[][--][----][---]\n[…  1
 335  virel         4353/5                                    [----][---][--]\n[-][--][--][--]\n[----…  1
 336  virel         534/2                                     [---][--][-]\n[---][---][]\n[---][-][--…  1
 337  virel         444/3                                     [-][--][---]\n[-][----][-]\n[---][-][--…  1
 338  virel         35432/5                                   [-][--][-][][---]\n[-][----][][----]\n[…  1
 339  virel         5436/6                                    [][][----][--][--]\n[][-][--][--][---]\…  1
 340  virel         3252/1                                    [][--][----]\n[-][--][---]\n[-][----][-…  1
 341  virel         4342/2                                    [][---][----]\n[-][--][----]\n[----][-]…  1
 342  virel         46234/5                                   [-][][-][---][----]\n[----][-][--][----…  1
 343  virel         36423/5                                   [--][---][-][----]\n[---][][---][----]\…  1
 344  virel         4554/3                                    [----][-][----][-]\n[-][-][-][-][----]\…  1
 345  virel         55532/1                                   [-][][----][---][--]\n[----][----][-][-…  1
 346  virel         565/1                                     [-][][][----][-]\n[][][----][----]\n[--…  1
 347  virel         465254/1                                  [-][----][---][---][-][--]\n[---][----]…  1
 348  virel         34354/3                                   [-][-][-][--][----]\n[--][----][-][----…  1
 349  virel         366/2                                     [--][----][---]\n[][-][----][--]\n[----…  1
 350  virel         232554/8                                  [-][----][-][--][---]\n[-][----][--][--…  1
 351  virel         5426/2                                    [---][--][-][---]\n[-][--][---][---]\n[…  1
 352  virel         626344/6                                  [----][--][--][-][---][-]\n[---][---][-…  1
 353  virel         2664/1                                    [--][----][][----]\n[----][----][][--]\…  1
 354  virel         23225/1                                   [----][--][--]\n[][][-][--][-]\n[---][-…  1
 355  virel         2425/4                                    [][---][----]\n[---][][----]\n[-][--][-…  1
 356  virel         552/2                                     [----][----]\n[][--][----]\n[][---][---…  1
 357  virel         46344/6                                   [----][---][---][---]\n[----][----][---…  1
 358  virel         662333/2                                  [---][---][---][--][--]\n[-][][---][--]…  1
 359  virel         435254/3                                  [--][-][-][-][][-][---]\n[---][--][][--…  1
