Centaur Zendo round 5 (training)
round_id : b9976415a0a64ef2b16f3f141001f181
written  : 2026-09-04 17:05:43Z
presented=464  answered=384  correct=52  skipped=80
client answer latency: mean 0.109 ms  median 0.106 ms  max 0.226 ms  (n=464)

 idx  name          clue                                      answer                                    score
 290  sarn          e3228                                     each eddy even equipment                  0
 291  sarn          d685                                      detailed depending depict                 1
 292  sarn          m314                                      None                                      0
 293  sarn          l443                                      lawful lawson louse                       0
 294  sarn          w552                                      waking warmed wea                         0
 295  sarn          a1414                                     ae assam ao about                         0
 296  sarn          b3534                                     None                                      0
 297  sarn          m266213                                   mull mutation missouri met maw mole       0
 298  sarn          b4323                                     badge beast beam bloom                    0
 299  sarn          e595842                                   enough expedition eureka equipment ever…  0
 300  sarn          s541271                                   None                                      0
 301  sarn          c24496                                    cull curing closet constrained contrary   0
 302  sarn          w22754                                    well wood withdraw waking wealth          0
 303  sarn          h521                                      heavily heel haw                          0
 304  sarn          l45534                                    None                                      0
 305  sarn          a55583                                    almost action accuse arithmetic able      0
 306  sarn          t24325                                    team these tell took taking               0
 307  sarn          l4221                                     lunch lea lull law                        1
 308  sarn          h262541                                   het heritage hell hummer highly hat       0
 309  sarn          s8355                                     succeeding sell summer sarcasm            0
 310  sarn          c4225                                     curing cull cell conger                   0
 311  sarn          s237                                      seed sell slightly                        0
 312  sarn          c2326                                     None                                      0
 313  sarn          s83262                                    sanitation save seam special set          0
 314  sarn          e497866                                   every enrichment entering equipment enr…  0
 315  sarn          d5375                                     depict draft daunting daphne              0
 316  sarn          m5737                                     None                                      0
 317  sarn          d685                                      denmark depending daphne                  1
 318  sarn          l452                                      limbo longer let                          0
 319  sarn          l324                                      louse let lover                           0
 320  sarn          p215                                      None                                      0
 321  sarn          d7512                                     daunting depict daw does                  0
 322  sarn          e8272                                     equipment eddy expanded even              0
 323  sarn          d315                                      dole daw depict                           1
 324  sarn          d757                                      None                                      0
 325  sarn          p323355                                   pave peed peril pell paradox portray      0
 326  sarn          m397423                                   mouse motherhood mutually monty mood mo…  0
 327  sarn          r457                                      range raking resemble                     0
 328  sarn          c87845                                    None                                      0
 329  sarn          w142                                      wat wealth weed                           0
 330  sarn          m773                                      molecule monarchy mole                    0
 331  sarn          b734435                                   boundary beast blitz blush bloom baking   0
 332  sarn          b743                                      None                                      0
 333  sarn          c495522                                   curing complicated conger context cull …  0
 334  sarn          s815                                      supervise sat summer                      0
 335  sarn          t342115                                   tell these team tea te taking             0
 336  sarn          p532                                      None                                      0
 337  sarn          b464                                      beaver banging benson                     0
 338  sarn          e86877                                    equipment exposed expressed explicit en…  0
 339  sarn          l232544                                   lea least lull likely lynch lunar         0
 340  sarn          s5161                                     summer set special se                     1
 341  sarn          a3621                                     able actively acne ae                     0
 342  sarn          m3423                                     mouse mania mood mole                     0
 343  sarn          b633                                      banging bell beast                        0
 344  sarn          g727636                                   None                                      0
 345  sarn          f365223                                   first fondness further fell feed fairy    0
 346  sarn          w544335                                   waking wealth worst wave well wished      0
 347  sarn          t2211                                     team thy tat tea                          0
 348  sarn          s463                                      seared special save                       1
 349  sarn          f36362                                    fell fondness fairy flawless feed         0
 350  sarn          d1539                                     de daphne dole degenerate                 1
 351  sarn          c4336                                     curing cell craft contain                 0
 352  sarn          a416347                                   None                                      0
 353  sarn          d583                                      depict depending dairy                    0
 354  sarn          w4333                                     wealth wave well want                     0
 355  sarn          c4248                                     curing cell chang childhood               0
 356  sarn          c64344                                    None                                      0
 357  sarn          f164621                                   fe fondness friend fidelity fet fat       0
 358  sarn          c448                                      curing clyde celebrity                    0
 359  sarn          b2512                                     bet bummer bea bell                       0
 360  sarn          b755                                      None                                      0
 361  sarn          p2625                                     pull project peel peacock                 0
 362  sarn          g52327                                    geology goes gave get geometric           0
 363  sarn          g312313                                   gave get goes graft ge gloom              1
 364  sarn          s491                                      None                                      0
 365  sarn          s69866                                    special spectacular strengthen starring…  0
 366  sarn          c1472                                     caw curing calculus cull                  0
 367  sarn          h5557                                     holiday history heavily hesitant          0
 368  sarn          g44246                                    None                                      0
 369  sarn          r68671                                    ranging respectful roasting revealing r…  0
 370  sarn          h325222                                   help hull history heel heed het           0
 371  sarn          a6583                                     athlete almost allowance able             0
 372  sarn          r982                                      None                                      0
 373  sarn          r661                                      ranging reassure ret                      0
 374  sarn          d4256                                     death deed daphne denmark                 1
 375  sarn          s464433                                   seared special sparks staff save sole     0
 376  sarn          r333144                                   None                                      0
 377  sarn          p264782                                   pell project point paramount protection…  0
 378  sarn          h174672                                   het hesitant health horrific hercules h…  0
 379  sarn          a6444                                     apology allah abbey alley                 0
 380  sarn          s12214                                    set sea sell se seared                    1
 381  sarn          s1462                                     set seared special sea                    1
 382  sarn          b3456                                     bloom bidder bummer banging               0
 383  sarn          b9455                                     benevolent build bummer baking            0
 384  sarn          t42672                                    None                                      0
 385  sarn          l45453                                    lionel likely litter longer least         0
 386  sarn          a3447                                     able abyss alvin almighty                 0
 387  sarn          h426                                      heath hell hospital                       0
 388  sarn          r58791                                    None                                      0
 389  sarn          w537221                                   waking well wrestling weed wea wat        0
 390  sarn          w233                                      weed well wave                            0
 391  sarn          f647166                                   fondness feared forefront fe funeral fa…  0
 392  sarn          s21338                                    None                                      0
 393  sarn          a2374                                     andy able assertion affect                0
 394  sarn          e468                                      every elastic equipment                   0
 395  sarn          l624                                      lawsuit leed links                        0
 396  sarn          w122                                      wea wet well                              0
 397  sarn          l6322                                     lifelong louse let lea                    0
 398  sarn          g781                                      geometric gratitude ge                    0
 399  sarn          h7225                                     handicap heel heed heavily                0
 400  sarn          m66723                                    None                                      0
 401  sarn          m232                                      meet mole mood                            0
 402  sarn          f444241                                   feared friend filth full forty for        0
 403  sarn          d942516                                   degenerate during does depict dor detai…  1
 404  sarn          d396                                      dole degenerate denmark                   1
 405  sarn          r336                                      rude rave ranging                         0
 406  sarn          a3337                                     able aides aria anterior                  0
 407  sarn          w32241                                    well wood weed wealth wet                 0
 408  sarn          e6956                                     None                                      0
 409  sarn          r484535                                   retail restaurant reform raking rave re…  0
 410  sarn          g22262                                    goes get gull goodness good               0
 411  sarn          a436                                      agnes able ambient                        0
 412  sarn          a4535                                     None                                      0
 413  sarn          c962                                      conditioner chlorine cull                 0
 414  sarn          m625                                      mutation met myself                       1
 415  sarn          l254521                                   let longer laser likely lea law           0
 416  sarn          f345                                      first friend further                      0
 417  sarn          b341534                                   bole bought bea baking bell broken        0
 418  sarn          w42221                                    wealth wet well wood wea                  0
 419  sarn          r4375                                     relic role receiver raking                0
 420  sarn          t56454                                    None                                      0
 421  sarn          r854151                                   reputation raking racist re roaming raw   0
 422  sarn          g43341                                    geared gave graft grill gor               0
 423  sarn          r625                                      ranging rood raking                       0
 424  sarn          a541                                      None                                      0
 425  sarn          f612                                      fondness fet full                         0
 426  sarn          a4631                                     abuse abdomen able ae                     0
 427  sarn          l25442                                    leed likely lobby legit let               0
 428  sarn          g472                                      geared geometric get                      0
 429  sarn          f4335                                     friend feast from further                 0
 430  sarn          b4946                                     broke brightness bottom banging           0
 431  sarn          d452573                                   death daphne dull depict daunting dave    0
 432  sarn          d6136                                     detailed de dole denmark                  1
 433  sarn          p463                                      point project pole                        0
 434  sarn          d295                                      does degenerate depict                    1
 435  sarn          t43454                                    these tell tally taking timed             0
 436  sarn          e6262                                     None                                      0
 437  sarn          g4475                                     geared groove geometric grinder           0
 438  sarn          w453152                                   wealth waking well wea warsaw wet         0
 439  sarn          h642                                      horrific health hood                      0
 440  sarn          w3252                                     wave well waking wood                     0
 441  sarn          f431474                                   friend first fet filth fireplace feared   0
 442  sarn          s43336                                    sparks sell save sole special             0
 443  sarn          m62674                                    mutation mull marilyn marathon merit      0
 444  sarn          w32115                                    well wood wet wat waking                  0
 445  sarn          s35627                                    save summer special sell sophomore        1
 446  sarn          d822                                      depending dull does                       1
 447  sarn          t243                                      team these tell                           0
 448  sarn          m3335                                     None                                      0
 449  sarn          m376                                      mole marketing mutation                   0
 450  sarn          w41775                                    wealth wat wildfire withheld waking       0
 451  sarn          d7542                                     daunting depict during does               0
 452  sarn          r17243                                    None                                      0
 453  sarn          a6473                                     accident albeit appliance able            0
 454  sarn          b54343                                    bummer boost bell buddy beast             0
 455  sarn          m74622                                    musician mommy mutation mood mull         0
 456  sarn          d8316                                     depending dave de detailed                1
 457  sarn          s68335                                    special satisfying save sole sarcasm      0
 458  sarn          r542382                                   raking reveal reed rave retrieval reel    0
 459  sarn          w352                                      wave waking wet                           0
 460  sarn          a3972                                     None                                      0
 461  sarn          r4432                                     roster rabbit rouse reel                  0
 462  sarn          b4453                                     bruce billy bummer bloom                  0
 463  sarn          e47784                                    every enhanced elevated equipment elves   0

per-name tally this round
name             presented correct  hit-rate
sarn                   464      52     11.2%
