Centaur Zendo round 2 (training)
round_id : a051880d63cb40be8cedf3a6b193fdf3
written  : 2026-09-04 16:39:28Z
presented=506  answered=500  correct=5  skipped=6
client answer latency: mean 0.095 ms  median 0.091 ms  max 0.212 ms  (n=506)

 idx  name          clue                                      answer                                    score
  78  sarn          r7462                                     radiation rather remember road            0
  79  sarn          d164                                      dmp dstuvwae dvwaei                       0
  80  sarn          p155                                      pi please public                          0
  81  sarn          f614                                      further few front                         0
  82  sarn          s5143                                     sprstu st swaei siob                      0
  83  sarn          h46114                                    house history he hi heavy                 0
  84  sarn          t417                                      their th training                         0
  85  sarn          m478                                      making meanwhile membership               0
  86  sarn          r34757                                    right reason regarding receive recognize  0
  87  sarn          h8152                                     hprstuvwae htu hwaeiob hiob               0
  88  sarn          t2215                                     two tea tu turned                         0
  89  sarn          g68153                                    greater graduated god george goes         0
  90  sarn          d5835                                     drstuv duvwaeiob daei dobcdf              0
  91  sarn          t21513                                    two ti taking to than                     0
  92  sarn          s158262                                   st system statement sea serious sky       0
  93  sarn          e54485                                    english energy entire everywhere explain  0
  94  sarn          e788                                      equipment everywhere employment           0
  95  sarn          e2247                                     erst euvw eaeiob eobcdfgmp                0
  96  sarn          s1471                                     so south speaking se                      0
  97  sarn          c452                                      close college cry                         0
  98  sarn          a5683                                     astuvw avwaeio aeiobcdfg abcd             0
  99  sarn          p12227                                    pa pro pop pet provided                   0
 100  sarn          l334                                      last love light                           0
 101  sarn          d568734                                   defense december democratic depending d…  0
 102  sarn          r223                                      road rest reach                           0
 103  sarn          a145353                                   ast avwaei aeiobcd abcdf afgmprs aprst    0
 104  sarn          g358                                      gave german gardening                     0
 105  sarn          m437225                                   media made multiple matt mood meeting     0
 106  sarn          s455                                      stuvw swaeio siobcd                       0
 107  sarn          f254324                                   fun father fight face fix focus           0
 108  sarn          p253353                                   pull police park press player pick        0
 109  sarn          e622644                                   election easy east electric effort easi…  0
 110  sarn          p4222                                     person park page pick                     0
 111  sarn          g332367                                   gtuvw gwaei giob gcdfg gmprstuv grstuvw…  0
 112  sarn          e26952                                    ear edition electrical estate eli         0
 113  sarn          h536                                      handle hard healthy                       0
 114  sarn          s1812                                     su saeiobcdf so sdf                       0
 115  sarn          t243                                      try three then                            0
 116  sarn          c476                                      check campaign culture                    0
 117  sarn          r741522                                   represent return rid reality risk rock    0
 118  sarn          l543233                                   landing latest links line laugh lunch     0
 119  sarn          m2384                                     muvw maeio mobcdfgmpr mdfgmp              0
 120  sarn          t221457                                   toe tri ta tried taught together          0
 121  sarn          f2262                                     foot fell florida feed                    0
 122  sarn          p3647                                     pvwa peiobcd pbcdf pfgmprst               0
 123  sarn          t341321                                   than thing ta team tip tu                 0
 124  sarn          g172                                      gi guidance geez                          0
 125  sarn          c588                                      certain commission connection             0
 126  sarn          b493                                      broken bourgeoisie brown                  0
 127  sarn          c332                                      cvwae ceiob cbcd                          0
 128  sarn          h633762                                   herself hope half hydrogen himself hue    0
 129  sarn          m876                                      mechanics medicine millions               0
 130  sarn          l664425                                   lwaeiob liobcdf lcdfg lgmpr lrs luvwae    0
 131  sarn          s27243                                    son saturday sea space some               0
 132  sarn          r44861                                    reach russia resulting request re         0
 133  sarn          s6533                                     supposed science study space              0
 134  sarn          m46665                                    modern maintain michigan memorial morni…  0
 135  sarn          p54613                                    pwaeiob piobcd pcdfgmpr pgm prstu         0
 136  sarn          b34494                                    beat brain beach background black         0
 137  sarn          h68615                                    helping hungarian housing he health       0
 138  sarn          e7644                                     eaeiobcd eobcdfg edfgm emprs              0
 139  sarn          r4144                                     royal re route right                      0
 140  sarn          r9684                                     retirement require reduction really       0
 141  sarn          p756634                                   personnel picture positive probably poi…  0
 142  sarn          g252237                                   goal grandma grow game great graduated    0
 143  sarn          w7114                                     None                                      0
 144  sarn          r231987                                   rye rule ro restaurant regarding respon…  0
 145  sarn          d328723                                   david doe difference director die done    0
 146  sarn          l21435                                    lei lb lfgmp lprs ltuvwa                  0
 147  sarn          h2433                                     hat hello have here                       0
 148  sarn          w211                                      wool wee woo                              0
 149  sarn          a85333                                    attractive awesome about after again      0
 150  sarn          t45247                                    toward trading that trying technical      0
 151  sarn          r25452                                    reio rbcdfgm rfgmpr rprstuv rtuv          0
 152  sarn          b421                                      beach bye ba                              0
 153  sarn          t41724                                    trust to thinking tell these              0
 154  sarn          r662                                      riobcdf rcdfgmp rgm                       0
 155  sarn          b52466                                    budget but based believe british          0
 156  sarn          e22867                                    eli end especially exactly election       0
 157  sarn          r323                                      route real ready                          0
 158  sarn          r41415                                    robert roi reason ria receive             0
 159  sarn          l654155                                   liobcdfg lcdfgmp lgmprs lrs luvwaei lae…  0
 160  sarn          d1622                                     do defense dao dha                        0
 161  sarn          r274228                                   room remember ready root ross regularly   0
 162  sarn          e684245                                   eobcdfg edfgmprst emprs est evwae eiobcd  0
 163  sarn          b4314                                     being back ba bring                       0
 164  sarn          r451314                                   really reason ro rest re radio            0
 165  sarn          s272255                                   some sometimes such same special similar  0
 166  sarn          r44585                                    rather reason respect resolution realize  0
 167  sarn          f342413                                   fobcd fdfgmp fmpr fstuvw fvw feiob        0
 168  sarn          p466                                      point project perfect                     1
 169  sarn          e97778                                    experience economic election european e…  0
 170  sarn          e694                                      ebcdfgm efgmprstuv eprst                  0
 171  sarn          m62586                                    morning men market marijuana missing      0
 172  sarn          e7826                                     evidence equipment era explain            0
 173  sarn          f83313                                    frequently final front fit fight          0
 174  sarn          s254                                      said special season                       0
 175  sarn          c323466                                   cbcdf cfgm cprst ctuvwa cwaeiobc ciobcd…  0
 176  sarn          p347274                                   past price previous psi physical plant    0
 177  sarn          s3133                                     still set same show                       0
 178  sarn          p226574                                   pcd pgm prstuvw puvwae paeiobcd pobcd     0
 179  sarn          l643154                                   leading level long la leader learn        0
 180  sarn          r4421                                     ready round ross ra                       0
 181  sarn          r474787                                   reason recommend record recognize resis…  0
 182  sarn          h542                                      holding honest high                       0
 183  sarn          c363927                                   cdfgm cgmprstu crstu cuvwaeiobcd caei c…  0
 184  sarn          b63543                                    brought blue broken build beat            0
 185  sarn          r522                                      running ross rio                          0
 186  sarn          l856142                                   ldfgmprst lmprst lstuvwa lv leiob lbc     0
 187  sarn          m582                                      market marijuana mid                      0
 188  sarn          h7523                                     hopefully honest hull head                0
 189  sarn          h25238                                    help holding hard horse hesitation        0
 190  sarn          b2433                                     bank bought built build                   0
 191  sarn          m975277                                   mdfgmprstuv mprstuvwa mstuvwa mvwa meio…  0
 192  sarn          b145446                                   be built budget brown brain banking       0
 193  sarn          f164                                      fit fashion follow                        0
 194  sarn          e5392                                     efgmpr eprs etuvwaeiob ewa                0
 195  sarn          t34145                                    them three ti times target                0
 196  sarn          a33131                                    added army add allow ad                   0
 197  sarn          w711557                                   warehouse win won welcome winning wande…  0
 198  sarn          m277316                                   made mechanics measuring meant moi memo…  0
 199  sarn          r744                                      rfgmprstu rprstu rtuvwa                   0
 200  sarn          t43424                                    thing take third tae trust                0
 201  sarn          s6955                                     serious suspension several saying         0
 202  sarn          m23752                                    None                                      0
 203  sarn          a448775                                   above april afternoon audience accident…  0
 204  sarn          s3386                                     show sure somewhere section               0
 205  sarn          r5445                                     russian result review receive             0
 206  sarn          c2642                                     club contract choice cold                 0
 207  sarn          f263222                                   fgmp frstuvwa fuvwa faei fobc fdfg        0
 208  sarn          h323                                      head hei half                             0
 209  sarn          f41731                                    follow fix familiar fine for              0
 210  sarn          f32435                                    fmpr fst fvwae feio fbcdfg                0
 211  sarn          a835                                      advantage acts august                     0
 212  sarn          l13451                                    ly line lucky leaves li                   0
 213  sarn          b656343                                   baseball becomes bacteria build before …  0
 214  sarn          e964                                      examination exercise easier               0
 215  sarn          r756512                                   rmprstuvw rstuvwa rvwaeiob reiobcd rbc …  0
 216  sarn          l5322                                     leaves lost luo lie                       0
 217  sarn          f4626                                     fresh failure fill further                0
 218  sarn          w5452                                     wprstu wtuvw waeiob wio                   0
 219  sarn          a258275                                   age august apartment and actually almost  0
 220  sarn          t112                                      to too tall                               0
 221  sarn          c4434                                     couple church chief change                0
 222  sarn          w3515                                     wrong walking wye without                 0
 223  sarn          p2348                                     prst ptuvw pwaeio piobcdfgmp              0
 224  sarn          c4678                                     china complex children continued          0
 225  sarn          s648387                                   section space something said situation …  0
 226  sarn          r23416                                    rst ruvw raeio ro rdfgmpr                 0
 227  sarn          w22254                                    web wet was worked where                  0
 228  sarn          a972471                                   afterwards afternoon and after although…  0
 229  sarn          m451                                      modern machine may                        0
 230  sarn          p282                                      paul photograph part                      0
 231  sarn          t6223                                     trstuvwa tuvw taei tobcd                  0
 232  sarn          l1432                                     li least life lou                         0
 233  sarn          f25314                                    fill family find far field                0
 234  sarn          w51217                                    wstuvw wv wei wb wfgmprst                 0
 235  sarn          w217                                      wet we watching                           0
 236  sarn          r245523                                   russ really reason report root role       0
 237  sarn          a1753                                     art according against again               0
 238  sarn          d342                                      draft during does                         1
 239  sarn          d638                                      dstuvwae dvwae deiobcdfgm                 0
 240  sarn          a644565                                   another after again anyone amazing answ…  0
 241  sarn          b535                                      before best become                        0
 242  sarn          l25334                                    ltu lwaeio liob lcdf lgmpr                0
 243  sarn          g4312                                     going game go guy                         0
 244  sarn          m546373                                   making maybe marriage much majority many  0
 245  sarn          e485                                      enough experience exactly                 0
 246  sarn          g55431                                    growing greater george grand gio          0
 247  sarn          l116                                      ltu lwa liobcdfg                          0
 248  sarn          f1272                                     fa fei function fae                       0
 249  sarn          c4266                                     court cell certain central                0
 250  sarn          c4834                                     cuvwa caeiobcdf cobc cdfgm                0
 251  sarn          d226                                      day due disease                           0
 252  sarn          a76514                                    american already anyone am across         0
 253  sarn          g1313                                     got group guy guess                       0
 254  sarn          r16235                                    rho received rest reach remains           0
 255  sarn          b25229                                    buvw baeiobc bobc bdfg bmprstuvwae        0
 256  sarn          h55356                                    handle honest high harder herself         0
 257  sarn          r42154                                    ready root ray return reach               0
 258  sarn          g142321                                   gv geiob gbc gfgm gpr gt                  0
 259  sarn          m823138                                   mechanism met made my must mandatory      0
 260  sarn          f53466                                    future face fight feature florida         0
 261  sarn          g762614                                   gathering grateful gave guardian gay go…  0
 262  sarn          m3246                                     media much mother medicine                0
 263  sarn          c386338                                   cvwae ceiobcdfgm cbcdfgmp cfgmp cprst c…  0
 264  sarn          p4614                                     price private pu photo                    0
 265  sarn          b47432                                    bring breaking break bank bye             0
 266  sarn          m354                                      mwae miobcd mcdfg                         0
 267  sarn          w1152                                     wu wo window won                          0
 268  sarn          w12521                                    wa week weekend wood wu                   0
 269  sarn          a16119                                    any addition air ask agriculture          0
 270  sarn          t427                                      taking than technique                     0
 271  sarn          b25333                                    bwae biobcdf bcdfg bgmpr brstu            0
 272  sarn          r144461                                   ra raise route rough request re           0
 273  sarn          c2444                                     cry child clear common                    0
 274  sarn          s435281                                   saeio sobc sdfgmp smp stuvwaeio sv        0
 275  sarn          t273322                                   try transfer then take tea tip            0
 276  sarn          t224173                                   try tree thank too territory team         0
 277  sarn          b56544                                    brought behavior biggest broken bottom    0
 278  sarn          h534                                      hearing hindu headed                      0
 279  sarn          r427424                                   raeiob robc rdfgmprst rmprst rstu rvwaei  0
 280  sarn          t6243                                     teacher tri third told                    0
 281  sarn          w25251                                    wall wonder weed william wa               0
 282  sarn          p5588                                     peiobc pbcdfg pfgmprstu prstuvwae         0
 283  sarn          r45743                                    radio result reaction raise rock          0
 284  sarn          l851252                                   liability leader li lea leaves look       0
 285  sarn          t544452                                   telling theory thomas target twitter th…  0
 286  sarn          b62464                                    balanced base bridge blocking boston      0
 287  sarn          g2461                                     geio gbcdfg gfgmprst gpr                  0
 288  sarn          d686                                      drawing dependent dancing                 0
 289  sarn          r511                                      result rid rep                            0
 290  sarn          h13263                                    hi hcdf hgm hrstuvw huvw                  0
 291  sarn          t422                                      thing tom tea                             0
 292  sarn          m74584                                    magazine movie modern machinery might     0
 293  sarn          f1372                                     fat funny framework food                  0
 294  sarn          l434                                      losing lying length                       0
 295  sarn          m384                                      miobc mcdfgmprst mgmprs                   0
 296  sarn          e882                                      expansion extensive elf                   0
 297  sarn          d4123                                     doubt dan doe down                        0
 298  sarn          s893674                                   sobcdfgmp sdfgmprstu smpr stuvwae svwae…  0
 299  sarn          f5444                                     figure focus floor first                  0
 300  sarn          d9565                                     discipline driver defence during          0
 301  sarn          p243                                      poor policy peace                         0
 302  sarn          a473                                      august amendment ahead                    0
 303  sarn          g617                                      gobcdfgm gdf gmprstuvw                    0
 304  sarn          l522                                      length luo lie                            0
 305  sarn          r2752                                     reel revealed rather roll                 0
 306  sarn          w51222                                    wbcdfg wf wpr wtu wae                     0
 307  sarn          t5434                                     target thank that there                   0
 308  sarn          h562                                      hardly housing hell                       0
 309  sarn          f323                                      focus food first                          0
 310  sarn          b635252                                   blocking beach because best british bank  0
 311  sarn          t134                                      tbc tfgmp tprstu                          0
 312  sarn          w4271                                     works who watching wi                     0
 313  sarn          l34542                                    local little living large lie             0
 314  sarn          m6545                                     mcdfgmp mgmprs mrstu muvwae               0
 315  sarn          t5645                                     toward through there thanks               0
 316  sarn          d545                                      dating doing design                       0
 317  sarn          a755175                                   apartment another against all australia…  0
 318  sarn          b445                                      boston before believe                     0
 319  sarn          r72453                                    rcdfgmprs rgmp rstuvw ruvwaei raeio       0
 320  sarn          s82676                                    something sea special standard serious    0
 321  sarn          b365                                      back business become                      0
 322  sarn          p274373                                   pdf pmprstuv pstuv pvwa peiobcdf pbcd     0
 323  sarn          r229                                      run red relatively                        0
 324  sarn          f367                                      from forward favorite                     0
 325  sarn          m383767                                   might manchester music municipal majori…  0
 326  sarn          e4548                                     enough english entire employment          0
 327  sarn          d43252                                    dfgmpr dmprs dstu dvwaeio deio            0
 328  sarn          t21354                                    two to them turned thing                  0
 329  sarn          w211325                                   who way war want wall wonder              0
 330  sarn          p533325                                   pfgmpr prst ptuv pwae pio pcdfgm          0
 331  sarn          h52263                                    happen her how holding hard               0
 332  sarn          r4466                                     right ready reality receive               0
 333  sarn          m2536                                     make medical maybe majority               0
 334  sarn          c53226                                    certain close came cost computer          0
 335  sarn          a74355                                    afgmprstu aprstu atuvw awaeiob aiobcdf    0
 336  sarn          w2225                                     woe wha wye window                        0
 337  sarn          b242713                                   bill bring boss behavior buy blue         0
 338  sarn          w144                                      wg wrstu wuvwa                            0
 339  sarn          b356424                                   best behind brought break bed built       0
 340  sarn          w271                                      well wildlife woo                         0
 341  sarn          p5463                                     process person property price             0
 342  sarn          f764542                                   francisco function french feature forge…  0
 343  sarn          p85272                                    pgmprstuvw prstuvw puvw paeiobcdf pobc    0
 344  sarn          d4571                                     dance damage designed da                  0
 345  sarn          b316362                                   based bad brother bank britain bull       0
 346  sarn          s785354                                   smprstuv stuvwaeio svwaei seio sbcdfg s…  0
 347  sarn          d356564                                   done direct digital doctor discuss drink  0
 348  sarn          b45465                                    bring beyond break balance broken         0
 349  sarn          a436123                                   anyone among approach ask acts alone      0
 350  sarn          s136222                                   ski short standing stop side song         0
 351  sarn          p56446                                    pmprstu pstuvwae pvwaei peiobc pbcdfgmp   0
 352  sarn          f344                                      five force fresh                          0
 353  sarn          w51242                                    winning won wood wrong wool               0
 354  sarn          w431                                      wprst wtuv wa                             0
 355  sarn          f21324                                    fit fi face fix focus                     0
 356  sarn          p22823                                    pool poll principal piss pick             0
 357  sarn          a27323                                    army authority april acts alone           0
 358  sarn          l112534                                   lai lao live lincoln laugh labour         0
 359  sarn          w223                                      wprs wtuv waeio                           0
 360  sarn          t34551                                    then thank target toward to               0
 361  sarn          r63365                                    realize race risk require recent          0
 362  sarn          g45633                                    grstu guvwae gaeiobc gobc gdfg            0
 363  sarn          m133                                      ma must mean                              0
 364  sarn          d786189                                   difficult depression drawing di defensi…  0
 365  sarn          a46323                                    action analysis added alex album          0
 366  sarn          w22242                                    work went wait wilson word                0
 367  sarn          f25754                                    frst fuvwaei faeiobcdf fobcdfg fdfgmp     0
 368  sarn          h7632                                     handsome housing half hue                 0
 369  sarn          b4343                                     built blue brown born                     0
 370  sarn          f43552                                    fstuv fvwa feiobc fbcdfg fgm              0
 371  sarn          e4584                                     extra effort expensive exist              0
 372  sarn          b4495                                     built build behavioral bridge             0
 373  sarn          e3942                                     extra explanation easily earn             0
 374  sarn          t37411                                    thank traveling toward tai the            0
 375  sarn          c4878                                     cstuvw cvwaeiobcd ceiobcdfg cbcdfgmprs    0
 376  sarn          e2474                                     eva exact exciting event                  0
 377  sarn          w423224                                   wrong wool woman will who where           0
 378  sarn          l237                                      ltu lwae liobcdfg                         0
 379  sarn          t3516                                     take target to through                    0
 380  sarn          f337113                                   fire fine facility fi fa four             0
 381  sarn          f5252                                     finding fact feature from                 0
 382  sarn          a2453                                     adam author ancient about                 0
 383  sarn          t4566                                     tuvwae twaeiob tiobcdfg tcdfgmpr          0
 384  sarn          c6845                                     captain celebrate could course            0
 385  sarn          g222324                                   gall goon good give gill grand            0
 386  sarn          m682335                                   None                                      0
 387  sarn          t3214                                     team tip th there                         0
 388  sarn          l31551                                    lost la looking living lo                 0
 389  sarn          m315                                      movie max million                         0
 390  sarn          t4434                                     toward taught their trying                0
 391  sarn          l643411                                   luvwaeio laeiob lobcd ldfgmp lmp lst      0
 392  sarn          h2333                                     hue have here home                        0
 393  sarn          a41166                                    attack as at already actually             0
 394  sarn          w344                                      wvwa weiob wbcdf                          0
 395  sarn          g214                                      gen ge great                              0
 396  sarn          e796745                                   entirely everything english economic en…  0
 397  sarn          r21432                                    rock run rather round road                0
 398  sarn          s24231                                    self should said start ski                0
 399  sarn          b3264                                     bvwae beio bcdfgmpr bfgmpr                0
 400  sarn          r31334                                    real re road rest reach                   0
 401  sarn          g435147                                   going give giving god grade grateful      0
 402  sarn          m7763                                     mwaeiobc miobcdfg mcdfgmp mgmp            0
 403  sarn          l611441                                   looking li lo level large la              0
 404  sarn          h134                                      ha here happen                            0
 405  sarn          e668                                      everyone evidence especially              0
 406  sarn          h326675                                   house here handling heritage historian …  0
 407  sarn          h5234                                     hwaeiob hiob hcdfg hgmprs                 0
 408  sarn          d3532                                     does double done dao                      0
 409  sarn          b95232                                    biological become ball body beer          0
 410  sarn          g33124                                    gaei gobc gd gmp gstuv                    0
 411  sarn          s88271                                    sometimes september set standard st       0
 412  sarn          m222664                                   miss mrs mass meaning mention middle      0
 413  sarn          s145212                                   see second several show six seen          0
 414  sarn          m16593                                    moe material meaning manufacture movie    0
 415  sarn          l24356                                    laei lobcdf ldfgm lmprstu lstuvwae        0
 416  sarn          h21563                                    hwa ho heaven helping head                0
 417  sarn          c276766                                   cell continue central committee culture…  0
 418  sarn          m2312                                     mei mbcd mf mpr                           0
 419  sarn          t124                                      ta top those                              0
 420  sarn          a331763                                   area able am analysis amazing allow       0
 421  sarn          a32636                                    again able addition above analysis        0
 422  sarn          h353116                                   horse highest harsh hei hue homework      0
 423  sarn          l35133                                    leiob lbcdfgm lfg lprst ltuvw             0
 424  sarn          l224445                                   lea lai louis links lying length          0
 425  sarn          h322                                      help hood hull                            1
 426  sarn          e564475                                   eiobcd ecdfgmp egmpr erstu euvwaeio eae…  0
 427  sarn          e969787                                   eventually effects employment electric …  0
 428  sarn          b94523                                    bankruptcy board biggest bell blood       0
 429  sarn          m224                                      much made mother                          0
 430  sarn          c738                                      christian check convention                0
 431  sarn          g121856                                   gio gcdf gmp grstuvwaei guvwaei gaeiobcd  0
 432  sarn          c622225                                   culture cro chi cue cha create            0
 433  sarn          g62371                                    genuine glee gold guardian gap            0
 434  sarn          f1134                                     fo fd fmpr fstuv                          0
 435  sarn          g17527                                    ge guardian garden gap graphics           0
 436  sarn          p1422                                     pu price pie piss                         0
 437  sarn          g1325                                     gas green gold genuine                    0
 438  sarn          h663                                      hamilton hardware honda                   0
 439  sarn          r4652                                     robcdf rdfgmprs rmprstu rstu              0
 440  sarn          m7552                                     medicine modern moving mao                0
 441  sarn          s851                                      seriously single sex                      0
 442  sarn          r223                                      rbc rfg rprs                              0
 443  sarn          c58383                                    center christmas club christian code      0
 444  sarn          m4432                                     month middle mean mill                    0
 445  sarn          h8622                                     homosexual humanity hope half             0
 446  sarn          f43424                                    figure fresh female fine flight           0
 447  sarn          s164                                      sbc sfgmprst sprstu                       0
 448  sarn          e7558                                     electric estate easier elizabeth          0
 449  sarn          h312665                                   head hot heed housing history health      0
 450  sarn          l244                                      lcd lgmpr lrstu                           0
 451  sarn          b564422                                   bought becomes below build but big        0
 452  sarn          f624                                      florida fly faith                         0
 453  sarn          h5443                                     hearing harder headed hello               0
 454  sarn          w244241                                   went weapon wilson word within wei        0
 455  sarn          c6874                                     cdfgmprs cgmprstuvw crstuvwae cuvwae      0
 456  sarn          e865684                                   expansion extreme ensure example equipm…  0
 457  sarn          w122524                                   web wool watt within who where            0
 458  sarn          p46425                                    pdfgm pmprstu pstuv pvw peiobc            0
 459  sarn          a544                                      amount alone album                        0
 460  sarn          e66574                                    edition eastern engine everyone early     0
 461  sarn          m514                                      message mix moving                        0
 462  sarn          a455                                      august african ancient                    0
 463  sarn          p26443                                    pdfg pmprstuv pstuvw pvwaei peiob         0
 464  sarn          w24722                                    wha works whatever wei woe                0
 465  sarn          c546                                      couple chief company                      0
 466  sarn          a75556                                    afgmprst aprstu atuvwa awaeio aiobcdf     0
 467  sarn          r73257                                    regional rock run rather received         0
 468  sarn          d2671                                     dull defence different de                 0
 469  sarn          p32423                                    piece pass people play power              0
 470  sarn          d59865                                    dancing distinctive department decision…  0
 471  sarn          l732241                                   lfgmprstu lprst ltuv lwae liobcd lcd      0
 472  sarn          e972687                                   exhibition everyone eat episode expensi…  0
 473  sarn          t2622                                     tall through two tell                     0
 474  sarn          l831322                                   None                                      0
 475  sarn          t217245                                   tip td thinking too these turned          0
 476  sarn          e679                                      excited everyone experience               0
 477  sarn          s43145                                    street still see second several           0
 478  sarn          h452286                                   hearts himself here home hypothesis ham…  0
 479  sarn          h565525                                   hgmprst hrstuvwa huvwaei haeiobc hobc h…  0
 480  sarn          c66746                                    control certain continue cause culture    0
 481  sarn          f2431                                     feel found four fun                       0
 482  sarn          g5263                                     gmprst gst gvwaeio geio                   0
 483  sarn          a274441                                   and actually again along among ad         0
 484  sarn          d35365                                    down design days driving damage           0
 485  sarn          c23573                                    come court control committee comes        0
 486  sarn          w2121                                     with wei when wha                         0
 487  sarn          e336                                      emprs estuv evwaeiob                      0
 488  sarn          g8632                                     gentleman georgia gave gio                0
 489  sarn          f42544                                    found full former fight force             0
 490  sarn          d372                                      dprs dtuvwaei dwa                         0
 491  sarn          t461432                                   there talking to those than ten           0
 492  sarn          h745                                      happening happen handle                   0
 493  sarn          d87124                                    difference direction dog data damage      0
 494  sarn          c439884                                   course close combination comparison con…  0
 495  sarn          c244                                      cprs ctuvwa cwaeio                        0
 496  sarn          a9343                                     afterwards anti among acts                0
 497  sarn          d5965                                     decided democratic display damage         0
 498  sarn          s181151                                   sr suvwaeiob sa so sdfgmp sm              0
 499  sarn          f11363                                    fe fu full foreign face                   0
 500  sarn          b264233                                   bill british board beer blue blood        0
 501  sarn          p13644                                    pay party property police period          0
 502  sarn          h5325                                     holding hence high helping                0
 503  sarn          g4144                                     None                                      0
 504  sarn          l628431                                   license lai logistics links line la       0
