Centaur Zendo round 2 (training)
round_id : 613f861680c545b9900a8c053ca41e60
written  : 2026-09-05 11:35:36Z
presented=130  answered=130  correct=25  skipped=0
client answer latency: mean 0.098 ms  median 0.091 ms  max 0.290 ms  (n=130)

 idx  name          clue                                      answer                                    score
  27  dornic        5C 6S 7C 7S QD\n3D 5H 6D 9S JH\n\n3D 7H…  3D 4S 5H 10C AH                           0
  28  dornic        3S 4H 7S 8H JS\n2C 3D 7D QD AH\n\n5C 7H…  2C 3H 3D 5H 8C                            1
  29  mestrel       [1|6][2|6][6|5][6|5][5|6][6|5]\n[6|2][0…  [6|2][2|6][2|5][1|4][4|5]                 0
  30  tresk         BGRGRG\nGGGBRBR\n\nRBGRGRBBBR\nBRBBRGGB…  RBGRGRBBBR                                0
  31  mestrel       [0|1][0|5][0|2][5|5][2|0][5|0][1|0]\n[4…  [1|1][1|1][2|3][4|5]                      0
  32  mestrel       [2|0][0|0][6|1][5|3][0|0]\n[5|3][5|5][5…  [0|0][2|2][5|0][5|1][3|6]                 0
  33  mestrel       [2|6][2|2][6|6][2|2][2|2]\n[4|5][3|3][0…  [5|6][5|2][6|0][5|2]                      0
  34  tresk         GBGBRRRRG\nRGGGGG\n\nBGRGGGB\nBGGGGGR\n…  GBGGGBR                                   0
  35  kaldrin       [E]=[coal]=[coal]=[coal^]=[coal]=[coal]…  [E]=[pigs^]=[coal^]=[coal^]=[coal]=[mil…  0
  36  wisbek        5:20\n11:00\n\n8:05\n4:35\n7:35\n12:40\…  4:35                                      0
  37  dornic        3C 3S 5S 7H KD\n3D 4C 8H JS AC\n\n2C 8S…  2C 6C 8S 10C AD                           0
  38  tresk         BRRBBBBBB\nGGRRRRRB\n\nBBGBBRR\nRRRGBBG…  RRBRRGR                                   0
  39  mestrel       [1|2][1|2][1|0][1|1][1|1][6|1][3|1]\n[6…  [6|6][1|5][0|2][6|6]                      1
  40  kaldrin       [E]=[wool^]=[wool^]=[wool^]=[wool^]=[wo…  [E]=[coal]=[pigs^]=[sand]=[logs^]         0
  41  kaldrin       [E]=[coal]=[coal]=[milk]=[milk]=[sand]=…  [E]=[logs^]=[sand]=[sand^]=[sand^]=[log…  0
  42  dornic        2H 3D 5C 6S 7S\n5S 8H 10H 10C KD\n\n5H …  3H 7H 8H 8S KH                            0
  43  tresk         GRBBGGBGG\nGRRRRRGBB\n\nGBRRRB\nGBBRBB\…  GRBRBB                                    0
  44  kaldrin       [E]=[wool^]=[pigs]=[wool^]=[milk]=[wool…  [E]=[logs]=[coal]=[milk]=[milk]=[milk]    0
  45  dornic        2S 5H 5S AH AS\n5D 8H 9C 10D KC\n\n3H 6…  3H 6C 7H 9S QD                            0
  46  mestrel       [0|4][6|2][1|0][2|2][4|4][6|6]\n[1|3][6…  [3|4][0|0][5|2][6|0][6|1][0|0][0|2]       0
  47  wisbek        4:45\n12:52\n\n1:24\n7:56\n10:50\n3:54\…  10:50                                     1
  48  ospren        ....#\n.....\n.....\n..###\n...##\n\n..…  .....\n.....\n.....\n.#...\n#..#.         0
  49  mestrel       [2|5][0|2][2|4][4|2][5|2]\n[2|5][3|2][2…  [5|1][1|2][4|1][1|1][1|2][2|0]            0
  50  ospren        #...#\n.##..\n#...#\n###.#\n#...#\n\n##…  ##..#\n#....\n.....\n#..##\n#.#.#         1
  51  tresk         RGGGGRRG\nRRGBBRBB\n\nBGGGBGR\nBGBGRGB\…  BGBGRGB                                   0
  52  tavrik        axis\nhers\n\nsitting\nshining\nsinking…  sinking                                   0
  53  ospren        .....\n...##\n.....\n##...\n...##\n\n..…  ....#\n#####\n#.##.\n.##..\n...#.         0
  54  tavrik        excess\ndoll\n\ntitle\ndodge\nfence\nra…  valve                                     0
  55  tavrik        chin\npurely\n\npicnic\nmember\nseller\…  picnic                                    0
  56  kaldrin       [E]=[pigs^]=[pigs^]=[pigs]=[pigs^]=[log…  [E]=[milk^]=[pigs]=[logs^]=[logs^]        0
  57  ospren        ###..\n#..##\n###..\n##...\n.....\n\n..…  ...##\n.....\n.....\n.....\n..#..         1
  58  tresk         BBBGBBGG\nRRRGRGGGGG\n\nBGBBGG\nRBRGGG\…  BBGRGG                                    0
  59  tavrik        creek\ncall\n\ndevelop\nthereof\npatien…  worried                                   1
  60  wisbek        4:45\n9:21\n\n2:05\n10:01\n8:28\n6:57\n…  2:05                                      0
  61  mestrel       [3|3][6|0][6|0][5|5]\n[4|5][0|2][5|6][2…  [0|6][1|6][6|6][6|4][6|6][6|5]            0
  62  tavrik        flag\nmeaning\n\nminimal\nsucceed\nsett…  settled                                   0
  63  mestrel       [2|2][0|3][1|6][4|4]\n[0|4][4|2][0|4][1…  [0|0][5|6][3|5][1|4][3|3][4|6]            0
  64  tavrik        walker\nspecify\n\nsession\nderived\ngr…  barrier                                   0
  65  ospren        #...#\n#...#\n..#..\n##.##\n.#.#.\n\n.#…  .....\n.....\n.#...\n..#..\n.#..#         0
  66  wisbek        11:41\n12:25\n\n7:06\n5:15\n4:51\n6:02\…  5:15                                      1
  67  kaldrin       [E]=[sand^]=[logs^]=[coal]=[sand^]=[woo…  [E]=[pigs^]=[coal^]=[pigs^]=[sand^]=[pi…  0
  68  ospren        ..#..\n..#..\n..#..\n.##..\n.##..\n\n..…  .###.\n..#..\n.#.#.\n#####\n#...#         0
  69  wisbek        2:00\n9:39\n\n5:03\n10:56\n4:43\n3:19\n…  8:31                                      0
  70  tresk         BGBGBGGG\nRBBBBRRRR\n\nBRRBBGB\nBBBBRRR…  BRRBBGB                                   0
  71  ospren        #....\n.....\n###..\n###..\n#....\n\n..…  #...#\n..#..\n#..##\n#.#..\n..#.#         0
  72  kaldrin       [E]=[milk]=[wool^]=[logs]=[logs]=[wool^…  [E]=[coal^]=[sand]=[wool^]=[wool^]        0
  73  mestrel       [0|6][1|0][3|2][4|1][6|0][4|5]\n[5|4][0…  [5|6][3|0][0|3][1|0][2|3][5|3][1|3]       0
  74  kaldrin       [E]=[sand]=[sand]=[wool]=[coal]=[coal]=…  [E]=[coal]=[wool]=[wool]=[pigs^]=[milk^…  0
  75  wisbek        2:11\n4:22\n\n7:33\n6:42\n11:01\n1:43\n…  7:33                                      1
  76  wisbek        6:32\n10:45\n\n12:33\n2:06\n5:43\n4:29\…  2:06                                      0
  77  wisbek        3:22\n9:33\n\n1:09\n7:01\n10:24\n2:11\n…  10:24                                     0
  78  ospren        .....\n#####\n.....\n#####\n#....\n\n..…  ....#\n.....\n#...#\n...#.\n..#..         0
  79  tresk         RRGRBB\nGGRRRRGBBG\n\nGBRRGR\nRRRRBG\nR…  BRRGRR                                    0
  80  dornic        4C 9S JC KC AS\n3H 5H 8S 10D AD\n\n4C 6…  4C 6H 10H JH QH                           0
  81  tresk         RGGRGB\nRBRGGBRBB\n\nRGGRBBGBB\nRGBRBGG…  RGBRBGGRB                                 0
  82  mestrel       [4|2][3|6][6|4][1|3][5|4][2|6][6|2]\n[3…  [6|6][1|0][1|3][4|4][5|5]                 0
  83  tavrik        strain\ngrill\n\nflip\ngram\nslot\nglen…  glen                                      0
  84  mestrel       [4|5][6|6][0|5][3|5]\n[1|2][2|4][0|1][6…  [4|4][6|5][0|3][0|3][1|3][1|6]            1
  85  kaldrin       [E]=[milk]=[milk^]=[wool^]=[wool^]=[mil…  [E]=[pigs^]=[pigs^]=[milk^]=[milk]        0
  86  dornic        4D 7S 8S 9D 9S\n3S 4S QD KS AC\n\n3H 3D…  5C 8D 9D 9C JS                            0
  87  wisbek        3:45\n6:00\n\n11:50\n1:05\n12:30\n8:05\…  12:30                                     1
  88  ospren        .....\n.#..#\n..#..\n.....\n..#..\n\n.#…  .##..\n.....\n##...\n....#\n...##         0
  89  ospren        .....\n.....\n...##\n...##\n#..##\n\n.#…  .....\n.#.#.\n##.##\n.....\n.#.#.         1
  90  ospren        ...#.\n#..#.\n.....\n.....\n#..#.\n\n..…  .....\n.#...\n.#...\n.##..\n.##..         0
  91  dornic        2H 6C 7H 10S QD\n3D 4H 5D 7C AD\n\n4H 5…  3H 4D 8H KH AD                            1
  92  wisbek        6:08\n11:13\n\n12:44\n5:47\n8:34\n4:38\…  8:34                                      0
  93  ospren        #...#\n#...#\n##..#\n#...#\n#...#\n\n..…  #.##.\n..##.\n#..##\n..##.\n#.##.         0
  94  tavrik        stress\nbarrel\n\nprop\ntest\nkirk\ntil…  kill                                      1
  95  mestrel       [4|0][0|3][3|0][0|5]\n[2|0][3|6][5|2][5…  [1|3][3|3][1|3][3|6][3|5][3|2][3|3]       0
  96  ospren        .....\n..#..\n.#.#.\n.###.\n#...#\n\n..…  ..##.\n.##..\n.....\n.....\n.....         0
  97  dornic        3H 8D 9D JH KH\n3C 5C 6H 9S AS\n\n5H 5C…  4H 7H 9H 9D JS                            0
  98  dornic        7C 8D 9C 10D KD\n2D 2C 2S 5H QH\n\n5C 5…  6H 7D 7C 9C 10S                           0
  99  dornic        2C 3C 4H 5D 6D\n4C 7D 9H JH JS\n\n2C 3S…  3S 4C 5C 6D QC                            0
 100  wisbek        7:37\n11:12\n\n1:42\n6:17\n12:14\n4:24\…  1:42                                      0
 101  kaldrin       [E]=[wool^]=[logs^]=[logs^]=[wool^]=[wo…  [E]=[pigs]=[pigs^]=[pigs^]=[coal]=[pigs…  0
 102  kaldrin       [E]=[pigs]=[milk^]=[coal^]=[milk^]\n[E]…  [E]=[milk]=[coal^]=[pigs]=[coal]=[milk^]  1
 103  kaldrin       [E]=[coal]=[wool^]=[sand]=[logs]=[sand^…  [E]=[coal]=[coal^]=[wool^]=[wool^]=[woo…  0
 104  tresk         GRRBRRGRR\nBGGGRBBR\n\nRRGBBRGGB\nGBRRB…  BGBGBRGRB                                 0
 105  mestrel       [2|2][2|2][2|5][2|2][4|2][2|1]\n[3|3][0…  [2|2][2|4][1|1][1|2][1|4]                 0
 106  kaldrin       [E]=[wool^]=[logs^]=[milk^]=[wool]=[log…  [E]=[logs^]=[logs^]=[wool^]=[coal^]=[lo…  0
 107  kaldrin       [E]=[pigs^]=[sand]=[milk]=[pigs^]=[logs…  [E]=[coal^]=[milk]=[pigs]=[milk]=[logs^]  1
 108  tresk         BGRRBBRGBB\nBGRBRGGG\n\nBBGBGBR\nBGRBGG…  BBGBRGB                                   0
 109  wisbek        2:22\n12:11\n\n7:02\n10:31\n11:00\n1:20…  4:30                                      0
 110  tavrik        mode\namino\n\nopener\nwarren\nvacuum\n…  opener                                    0
 111  kaldrin       [E]=[wool]=[milk]=[logs]=[logs]=[logs]\…  [E]=[coal]=[milk]=[coal]=[logs^]          0
 112  tavrik        shore\ntask\n\ndecree\nretire\nneedle\n…  needle                                    1
 113  wisbek        2:20\n5:11\n\n3:33\n4:47\n7:10\n11:26\n…  11:26                                     0
 114  mestrel       [3|2][2|2][2|2][2|2]\n[6|4][2|3][1|0][1…  [2|1][2|3][2|1][2|4]                      0
 115  tresk         GBGGRGRG\nRRRGBBGG\n\nBBBGBBBRRG\nBRRBB…  BBBGBBBRRG                                1
 116  ospren        .....\n..#..\n...#.\n#..##\n.....\n\n..…  .#.#.\n.###.\n.#.##\n.#...\n#....         1
 117  mestrel       [0|0][0|0][3|3][0|6][2|0]\n[2|4][3|4][3…  [6|3][3|4][4|5][4|1]                      0
 118  tavrik        warmth\npiano\n\nenter\nexile\nidiot\nu…  upper                                     1
 119  ospren        .###.\n.###.\n##.##\n.#.#.\n.....\n\n##…  .....\n.....\n.....\n.#.#.\n..#..         1
 120  wisbek        2:06\n11:33\n\n4:58\n6:30\n1:15\n7:41\n…  4:58                                      0
 121  ospren        ..##.\n.....\n..##.\n..##.\n..##.\n\n..…  ####.\n#.#..\n.....\n#.#..\n####.         0
 122  tavrik        feed\ngladly\n\nstepped\nsettled\ngodde…  goddess                                   0
 123  kaldrin       [E]=[sand]=[coal]=[pigs]=[coal^]=[sand]…  [E]=[milk]=[logs^]=[wool]=[wool^]         0
 124  ospren        .....\n###..\n###..\n#....\n.....\n\n..…  ..##.\n.....\n#....\n.#..#\n.....         0
 125  ospren        ..#..\n#####\n....#\n###.#\n...#.\n\n..…  ..###\n##..#\n#...#\n##..#\n..###         0
 126  wisbek        1:55\n5:44\n\n3:17\n7:31\n12:11\n6:46\n…  7:31                                      0
 127  wisbek        6:56\n11:19\n\n9:23\n5:22\n1:06\n4:36\n…  1:06                                      0
 128  kaldrin       [E]=[pigs]=[wool^]=[sand]=[coal]=[wool]…  [E]=[coal^]=[coal]=[milk^]=[logs^]        0
 129  ospren        .#.#.\n.#.#.\n.##.#\n.....\n.....\n\n..…  .#...\n.....\n.#...\n.....\n.#..#         0

per-name tally this round
name             presented correct  hit-rate
dornic                  16       2     12.5%
kaldrin                 23       5     21.7%
mestrel                 20       3     15.0%
ospren                  20       5     25.0%
tavrik                  15       4     26.7%
tresk                   14       1      7.1%
wisbek                  22       5     22.7%
