Centaur Zendo round 1 (training)
round_id : 1a3f95e823e343799250efbfba0014cd
written  : 2026-09-05 11:24:30Z
presented=137  answered=137  correct=0  skipped=0
client answer latency: mean 0.110 ms  median 0.107 ms  max 0.346 ms  (n=137)

 idx  name          clue                                      answer                                    score
  49  tavrik        volume\nwage\n\nstern\nthrew\nwreck\nsc…  volume\nwage\n\nstern\nthrew\nwreck\nsc…  0
  50  tavrik        unknown\ngrease\n\nmess\ntilt\ndull\nba…  unknown\ngrease\n\nmess\ntilt\ndull\nba…  0
  51  kaldrin       [E]=[coal^]=[pigs]=[coal]=[milk]=[logs^…  [E]=[coal^]=[pigs]=[coal]=[milk]=[logs^…  0
  52  tavrik        admit\njoker\n\nriver\nboots\ntroop\nsp…  admit\njoker\n\nriver\nboots\ntroop\nsp…  0
  53  mestrel       [5|5][6|1][6|6][5|0][5|2][4|0]\n[0|4][4…  [5|5][6|1][6|6][5|0][5|2][4|0]\n[0|4][4…  0
  54  dornic        2H 8D 8C 9H 10C\n3C 5S 6S 7D 8H\n\n4H 5…  2H 8D 8C 9H 10C\n3C 5S 6S 7D 8H\n\n4H 5…  0
  55  kaldrin       [E]=[logs]=[sand^]=[coal]=[sand^]=[coal…  [E]=[logs]=[sand^]=[coal]=[sand^]=[coal…  0
  56  tavrik        slash\nclick\n\noccupy\nentity\nartery\…  slash\nclick\n\noccupy\nentity\nartery\…  0
  57  mestrel       [4|6][1|0][0|5][6|4][2|4][3|2]\n[5|6][6…  [4|6][1|0][0|5][6|4][2|4][3|2]\n[5|6][6…  0
  58  tresk         RRRGRRGG\nGBBGBBBG\n\nBBRRRRGB\nBGBBBBB…  RRRGRRGG\nGBBGBBBG\n\nBBRRRRGB\nBGBBBBB…  0
  59  ospren        #...#\n.#...\n#...#\n...#.\n...#.\n\n#.…  #...#\n.#...\n#...#\n...#.\n...#.\n\n#.…  0
  60  wisbek        2:06\n7:55\n\n6:46\n1:20\n10:10\n12:39\…  2:06\n7:55\n\n6:46\n1:20\n10:10\n12:39\…  0
  61  tresk         RBBGBGB\nGBGRBGB\n\nBGBBGGR\nBGBBRGG\nB…  RBBGBGB\nGBGRBGB\n\nBGBBGGR\nBGBBRGG\nB…  0
  62  tresk         GGRRRBBG\nGGGBRRGGGR\n\nGBGRBGGRR\nGBGB…  GGRRRBBG\nGGGBRRGGGR\n\nGBGRBGGRR\nGBGB…  0
  63  tresk         GRBRRGRBGR\nRBRGBRB\n\nGGBGRRRGR\nRGGGB…  GRBRRGRBGR\nRBRGBRB\n\nGGBGRRRGR\nRGGGB…  0
  64  wisbek        3:23\n5:10\n\n8:53\n9:51\n2:52\n1:11\n1…  3:23\n5:10\n\n8:53\n9:51\n2:52\n1:11\n1…  0
  65  tresk         RGBBBGBBG\nBBRRGBGG\n\nRBRBBGBB\nGBGBBR…  RGBBBGBBG\nBBRRGBGG\n\nRBRBBGBB\nGBGBBR…  0
  66  tavrik        chang\nfilling\n\nfrog\nship\ngrab\nski…  chang\nfilling\n\nfrog\nship\ngrab\nski…  0
  67  mestrel       [0|6][4|0][0|1][4|6][0|0][6|0]\n[6|0][3…  [0|6][4|0][0|1][4|6][0|0][6|0]\n[6|0][3…  0
  68  dornic        4S 5D 8D JC AS\n3H 7D 8H 9C 10D\n\n8D 1…  4S 5D 8D JC AS\n3H 7D 8H 9C 10D\n\n8D 1…  0
  69  tresk         GGGBBB\nBBBGRRG\n\nBRGGRBBRGR\nBBRGRRGR…  GGGBBB\nBBBGRRG\n\nBRGGRBBRGR\nBBRGRRGR…  0
  70  ospren        #.#.#\n###..\n###..\n.....\n#.#.#\n\n#.…  #.#.#\n###..\n###..\n.....\n#.#.#\n\n#.…  0
  71  kaldrin       [E]=[coal]=[coal]=[milk^]=[milk]=[pigs]…  [E]=[coal]=[coal]=[milk^]=[milk]=[pigs]…  0
  72  tresk         RBGGBRBBGB\nBGGBBBBRG\n\nRBRBRBRGBB\nBR…  RBGGBRBBGB\nBGGBBBBRG\n\nRBRBRBRGBB\nBR…  0
  73  wisbek        1:33\n5:44\n\n11:12\n3:16\n12:04\n10:00…  1:33\n5:44\n\n11:12\n3:16\n12:04\n10:00…  0
  74  tresk         RGGBBGGBBR\nBRGGRRBRB\n\nRRRRBGBBRB\nBR…  RGGBBGGBBR\nBRGGRRBRB\n\nRRRRBGBBRB\nBR…  0
  75  mestrel       [6|6][6|5][5|5][4|4][3|3][2|2]\n[5|5][3…  [6|6][6|5][5|5][4|4][3|3][2|2]\n[5|5][3…  0
  76  dornic        4S 6C 8S 9S JC\n5S 6D 8D JD QH\n\n5D 5S…  4S 6C 8S 9S JC\n5S 6D 8D JD QH\n\n5D 5S…  0
  77  mestrel       [5|5][3|3][3|3][2|0]\n[0|0][3|1][4|0][5…  [5|5][3|3][3|3][2|0]\n[0|0][3|1][4|0][5…  0
  78  dornic        5C 8C 9C 10C JC\n5H 10D QS AD AS\n\n2H …  5C 8C 9C 10C JC\n5H 10D QS AD AS\n\n2H …  0
  79  kaldrin       [E]=[wool^]=[milk^]=[wool^]=[wool^]=[lo…  [E]=[wool^]=[milk^]=[wool^]=[wool^]=[lo…  0
  80  ospren        .....\n##...\n##..#\n##..#\n#...#\n\n..…  .....\n##...\n##..#\n##..#\n#...#\n\n..…  0
  81  ospren        ###..\n###..\n#....\n###..\n##...\n\n.#…  ###..\n###..\n#....\n###..\n##...\n\n.#…  0
  82  ospren        ##.##\n.....\n.....\n##.##\n##.##\n\n.#…  ##.##\n.....\n.....\n##.##\n##.##\n\n.#…  0
  83  mestrel       [2|0][4|4][0|0][0|5][1|5]\n[2|5][2|4][2…  [2|0][4|4][0|0][0|5][1|5]\n[2|5][2|4][2…  0
  84  mestrel       [5|4][2|5][5|4][2|3][4|2][0|4]\n[5|0][0…  [5|4][2|5][5|4][2|3][4|2][0|4]\n[5|0][0…  0
  85  wisbek        11:32\n12:23\n\n5:46\n1:33\n6:37\n9:54\…  11:32\n12:23\n\n5:46\n1:33\n6:37\n9:54\…  0
  86  mestrel       [5|5][6|6][5|3][5|6][4|5]\n[3|0][0|3][0…  [5|5][6|6][5|3][5|6][4|5]\n[3|0][0|3][0…  0
  87  wisbek        3:45\n6:00\n\n4:50\n11:05\n12:50\n9:35\…  3:45\n6:00\n\n4:50\n11:05\n12:50\n9:35\…  0
  88  tavrik        dress\ndays\n\nevil\neats\nearn\namen\n…  dress\ndays\n\nevil\neats\nearn\namen\n…  0
  89  mestrel       [5|6][6|3][6|5][0|2][5|0][6|3][6|6]\n[4…  [5|6][6|3][6|5][0|2][5|0][6|3][6|6]\n[4…  0
  90  tresk         BBGGGGGRGB\nGRRRRRGRRB\n\nBBBGRGRGGB\nR…  BBGGGGGRGB\nGRRRRRGRRB\n\nBBBGRGRGGB\nR…  0
  91  kaldrin       [E]=[coal]=[pigs]=[milk]=[milk^]=[coal^…  [E]=[coal]=[pigs]=[milk]=[milk^]=[coal^…  0
  92  kaldrin       [E]=[sand^]=[pigs^]=[sand]=[coal]=[sand…  [E]=[sand^]=[pigs^]=[sand]=[coal]=[sand…  0
  93  tavrik        excited\npyramid\n\nkhan\nscam\ntrip\ng…  excited\npyramid\n\nkhan\nscam\ntrip\ng…  0
  94  dornic        2H 2D JH QH KS\n4H 4S 6D 9H 9D\n\n5H 6C…  2H 2D JH QH KS\n4H 4S 6D 9H 9D\n\n5H 6C…  0
  95  ospren        .....\n#...#\n.....\n#...#\n.....\n\n..…  .....\n#...#\n.....\n#...#\n.....\n\n..…  0
  96  tresk         BBGGGBBBB\nGBRRRBGBGB\n\nBRRGBR\nRBRRBG…  BBGGGBBBB\nGBRRRBGBGB\n\nBRRGBR\nRBRRBG…  0
  97  mestrel       [5|2][3|6][4|0][0|6][0|3][6|0][2|5]\n[4…  [5|2][3|6][4|0][0|6][0|3][6|0][2|5]\n[4…  0
  98  wisbek        1:05\n6:37\n\n9:30\n3:50\n10:28\n12:50\…  1:05\n6:37\n\n9:30\n3:50\n10:28\n12:50\…  0
  99  tresk         RRGRGBRB\nGBBRRGRR\n\nRRRRRBGBGR\nRRRGR…  RRGRGBRB\nGBBRRGRR\n\nRRRRRBGBGR\nRRRGR…  0
 100  tavrik        headed\nsuspect\n\nlanding\ncustoms\nbu…  headed\nsuspect\n\nlanding\ncustoms\nbu…  0
 101  kaldrin       [E]=[pigs^]=[logs^]=[milk^]=[logs^]=[sa…  [E]=[pigs^]=[logs^]=[milk^]=[logs^]=[sa…  0
 102  kaldrin       [E]=[pigs^]=[wool]=[wool]=[wool]=[logs^…  [E]=[pigs^]=[wool]=[wool]=[wool]=[logs^…  0
 103  tresk         RGRGRRRRG\nRBBRRBBB\n\nBBGBBRBR\nBRRBBG…  RGRGRRRRG\nRBBRRBBB\n\nBBGBBRBR\nBRRBBG…  0
 104  tavrik        troll\nmess\n\ncircuit\ngeology\ncardia…  troll\nmess\n\ncircuit\ngeology\ncardia…  0
 105  kaldrin       [E]=[pigs]=[coal]=[coal^]=[pigs]=[milk]…  [E]=[pigs]=[coal]=[coal^]=[pigs]=[milk]…  0
 106  ospren        ..#..\n.##..\n.....\n#....\n..###\n\n##…  ..#..\n.##..\n.....\n#....\n..###\n\n##…  0
 107  tresk         BBBGGBRBB\nGBGGGBBBRR\n\nBGRRRBRBRB\nRB…  BBBGGBRBB\nGBGGGBBBRR\n\nBGRRRBRBRB\nRB…  0
 108  tresk         RGGBGGRRRR\nGGGBGGBBR\n\nGGRBGB\nGRRBRG…  RGGBGGRRRR\nGGGBGGBBR\n\nGGRBGB\nGRRBRG…  0
 109  dornic        3S 4H 6S 9D QS\n4D 5C 7S 8D AC\n\n3S 6S…  3S 4H 6S 9D QS\n4D 5C 7S 8D AC\n\n3S 6S…  0
 110  mestrel       [2|3][3|0][3|4][2|3][3|1]\n[3|3][5|6][2…  [2|3][3|0][3|4][2|3][3|1]\n[3|3][5|6][2…  0
 111  wisbek        1:40\n9:31\n\n8:21\n11:52\n3:43\n10:41\…  1:40\n9:31\n\n8:21\n11:52\n3:43\n10:41\…  0
 112  tresk         GBBRBGB\nRGGBBBBB\n\nGGGGGBBRRR\nGBRGGG…  GBBRBGB\nRGGBBBBB\n\nGGGGGBBRRR\nGBRGGG…  0
 113  dornic        2S 3H 4D 8C JC\n4C 6D 6S 7H 10S\n\n2S 9…  2S 3H 4D 8C JC\n4C 6D 6S 7H 10S\n\n2S 9…  0
 114  dornic        3H 3C 9H QH AH\n4H 5D 5C 7D KC\n\n5H 8H…  3H 3C 9H QH AH\n4H 5D 5C 7D KC\n\n5H 8H…  0
 115  ospren        ..#..\n.....\n##.##\n.....\n##.##\n\n.#…  ..#..\n.....\n##.##\n.....\n##.##\n\n.#…  0
 116  kaldrin       [E]=[wool]=[sand^]=[logs^]=[pigs]=[pigs…  [E]=[wool]=[sand^]=[logs^]=[pigs]=[pigs…  0
 117  kaldrin       [E]=[coal^]=[milk^]=[milk^]=[milk]=[log…  [E]=[coal^]=[milk^]=[milk^]=[milk]=[log…  0
 118  ospren        ##...\n.....\n#....\n##...\n#....\n\n.#…  ##...\n.....\n#....\n##...\n#....\n\n.#…  0
 119  ospren        ##.##\n..#..\n##.##\n.....\n.....\n\n.#…  ##.##\n..#..\n##.##\n.....\n.....\n\n.#…  0
 120  ospren        #....\n#.#..\n.#...\n##.#.\n...#.\n\n.#…  #....\n#.#..\n.#...\n##.#.\n...#.\n\n.#…  0
 121  wisbek        5:50\n11:01\n\n4:05\n1:40\n10:16\n9:09\…  5:50\n11:01\n\n4:05\n1:40\n10:16\n9:09\…  0
 122  tresk         GBBGBBGB\nBGGBGBGB\n\nGGRBRR\nRRBGBG\nR…  GBBGBBGB\nBGGBGBGB\n\nGGRBRR\nRRBGBG\nR…  0
 123  tresk         RGBBGGG\nGBBGRB\n\nBGBBBGGGRR\nGGGBRRGB…  RGBBGGG\nGBBGRB\n\nBGBBBGGGRR\nGGGBRRGB…  0
 124  wisbek        5:51\n10:01\n\n4:22\n3:20\n1:30\n11:06\…  5:51\n10:01\n\n4:22\n3:20\n1:30\n11:06\…  0
 125  dornic        5H 5S 6H 9S QD\n5D 7S 10H JD KC\n\n2H 7…  5H 5S 6H 9S QD\n5D 7S 10H JD KC\n\n2H 7…  0
 126  wisbek        2:10\n12:34\n\n3:16\n7:42\n1:45\n8:33\n…  2:10\n12:34\n\n3:16\n7:42\n1:45\n8:33\n…  0
 127  ospren        #....\n##...\n.....\n##...\n.....\n\n..…  #....\n##...\n.....\n##...\n.....\n\n..…  0
 128  wisbek        5:54\n12:28\n\n9:13\n6:10\n3:41\n7:04\n…  5:54\n12:28\n\n9:13\n6:10\n3:41\n7:04\n…  0
 129  tavrik        silence\nselfish\n\nreed\nfoot\nheel\nl…  silence\nselfish\n\nreed\nfoot\nheel\nl…  0
 130  kaldrin       [E]=[milk^]=[milk^]=[coal]=[coal]=[logs…  [E]=[milk^]=[milk^]=[coal]=[coal]=[logs…  0
 131  ospren        .....\n.....\n..#.#\n....#\n.....\n\n..…  .....\n.....\n..#.#\n....#\n.....\n\n..…  0
 132  tavrik        bash\nwing\n\nexpand\nobject\nagency\ne…  bash\nwing\n\nexpand\nobject\nagency\ne…  0
 133  kaldrin       [E]=[wool^]=[pigs]=[pigs]=[milk]=[logs^…  [E]=[wool^]=[pigs]=[pigs]=[milk]=[logs^…  0
 134  ospren        ..#..\n.....\n.....\n.....\n.#.#.\n\n##…  ..#..\n.....\n.....\n.....\n.#.#.\n\n##…  0
 135  dornic        4D 5H JC JS AH\n2S 3C 9H 9D QS\n\n3D 4D…  4D 5H JC JS AH\n2S 3C 9H 9D QS\n\n3D 4D…  0
 136  dornic        2S 3D 3C KD AS\n2C 7C 7S 8C QS\n\n2S 3S…  2S 3D 3C KD AS\n2C 7C 7S 8C QS\n\n2S 3S…  0

per-name tally this round
name             presented correct  hit-rate
dornic                  17       0      0.0%
kaldrin                 16       0      0.0%
mestrel                 18       0      0.0%
ospren                  21       0      0.0%
tavrik                  23       0      0.0%
tresk                   27       0      0.0%
wisbek                  15       0      0.0%
