Centaur Zendo round 6 (training)
round_id : fc4d3b2de0ef475e9998c700002a94e6
written  : 2026-09-04 13:20:28Z
presented=430  answered=430  correct=30  skipped=0
client answer latency: mean 0.176 ms  median 0.169 ms  max 0.369 ms  (n=430)

 idx  name          clue                                      answer                                    score
 140  virel         22366/5                                   [----][---][--][--]\n[---][---][----][-…  0
 141  virel         256/1                                     [][--][-][--]\n[---][][][][]\n[--][][][…  0
 142  virel         42334/3                                   [-][][--][--][-]\n[--][--][--][--]\n[--…  0
 143  virel         446/4                                     [-][-][---][-]\n[---][][][---]\n[][----…  0
 144  virel         465/2                                     [--][][][-][--]\n[----][-][----]\n[---]…  0
 145  virel         3325/1                                    [][][][-][][]\n[-][][][--][]\n[][--][][…  0
 146  virel         544633/4                                  [----][][][][---][----][]\n[][----][-][…  0
 147  virel         53632/2                                   [][---][-][--][---]\n[---][----][][][--…  0
 148  virel         25654/1                                   [--][--][-][---][--][]\n[][][][-][-][--…  0
 149  virel         5524/5                                    [][][][--][][][]\n[---][-][--][--]\n[][…  0
 150  virel         253253/8                                  [][][---][---][--][]\n[----][][----][][…  0
 151  virel         345/1                                     [][--][----]\n[-][-][----]\n[--][----][…  0
 152  virel         523244/1                                  [---][][----][---][]\n[][-][-][----][--…  0
 153  virel         252335/5                                  [--][][][-][][-][][]\n[][--][----][][--…  0
 154  virel         42332/3                                   [---][---][][]\n[][][][][--][]\n[][--][…  0
 155  virel         3445/6                                    [][-][][][][-][]\n[----][][][][][]\n[][…  0
 156  virel         663226/9                                  [-][-][][][][][][---][][]\n[][][][][--]…  0
 157  virel         646/2                                     [--][--][][-][-]\n[][----][][][][]\n[-]…  0
 158  virel         4343/5                                    [-][][-][--][]\n[--][][][][--]\n[][-][-…  0
 159  virel         32442/3                                   [-][--][--][][]\n[][-][---][][-]\n[---]…  0
 160  virel         5252/3                                    [][][---][---]\n[][][-][][---]\n[-][---…  0
 161  virel         625222/5                                  [--][--][---][----]\n[-][---][----][---…  1
 162  virel         53346/6                                   [][----][-][-][][---]\n[---][][][][-][-…  0
 163  virel         466/1                                     [][-][----][-][]\n[][][][][][][--]\n[--…  0
 164  virel         3363/4                                    [][--][][][][-]\n[---][---][---]\n[--][…  1
 165  virel         44522/6                                   [----][-][][][][]\n[][][][----][][-]\n[…  0
 166  virel         335253/1                                  [-][-][][---][][][][]\n[][][---][][----…  0
 167  virel         6552/4                                    [][][][][--][-][-]\n[][][][][][--][--]\…  0
 168  virel         36362/7                                   [--][----][][--][--]\n[][---][-][][--][…  1
 169  virel         652235/2                                  [----][----][-][--][--]\n[][][---][][][…  0
 170  virel         422442/3                                  [][--][-][---][--]\n[-][][][][-][-][-]\…  0
 171  virel         52665/1                                   [--][-][----][---][----]\n[--][--][][][…  0
 172  virel         323323/3                                  [][][][][][----]\n[--][----][][--]\n[--…  0
 173  virel         2433/2                                    [--][-][---]\n[-][][][---]\n[--][----][…  0
 174  virel         5336/2                                    [][--][][-][--][]\n[][][-][----][--]\n[…  0
 175  virel         255662/7                                  [][][][][---][---][-][-][]\n[---][---][…  0
 176  virel         335333/2                                  [][][-][-][---][---]\n[][][][][----][--…  0
 177  virel         44433/1                                   [----][--][][----]\n[][][][][----][--]\…  0
 178  virel         32445/1                                   [][--][][][--][][]\n[---][--][----][-]\…  0
 179  virel         364/4                                     [][---][][][]\n[--][][-][][]\n[--][][--…  0
 180  virel         54433/5                                   [-][---][][][][-][]\n[][-][--][-][--][-…  0
 181  virel         56244/3                                   [][][][][][][][][][-]\n[----][-][][][][…  0
 182  virel         624/2                                     [][][][----]\n[-][-][][][]\n[-][-][-][-…  0
 183  virel         634326/3                                  [--][--][--][--][][----]\n[-][][--][][]…  0
 184  virel         552/1                                     [][-][-][--]\n[-][][][][-]\n[-][--][][-…  0
 185  virel         324546/10                                 [][][][--][][][][][--][]\n[][---][-][][…  0
 186  virel         6555/1                                    [--][][][-][][----][]\n[][----][-][][--…  0
 187  virel         266242/7                                  [][][][--][][][][][--]\n[][-][---][---]…  0
 188  virel         35344/2                                   [-][---][-][---][-]\n[][][][--][][--][-…  1
 189  virel         446344/7                                  [][][][-][][][][][][][][]\n[---][-][-][…  0
 190  virel         63445/6                                   [][][][][-][][][][---]\n[][--][][----][…  0
 191  virel         5236/5                                    [][-][---][--][]\n[---][-][][][][]\n[--…  0
 192  virel         625335/6                                  [][-][][---][][---][---]\n[--][----][--…  1
 193  virel         22352/3                                   [-][---][][][]\n[][][---][---]\n[----][…  0
 194  virel         25626/2                                   [---][][----][----][]\n[][-][---][--][-…  0
 195  virel         56432/7                                   [----][][][][-][][-]\n[][][][][][][][][…  0
 196  virel         62625/4                                   [][][][][][-][][----]\n[][][][][][-][][…  0
 197  virel         6222/4                                    [][][-][-][]\n[][][--][--]\n[][][----][…  0
 198  virel         6565/1                                    [][][][---][][---][][]\n[][][][][][][][…  0
 199  virel         45356/1                                   [][-][][][][--][][][--]\n[][-][][][----…  0
 200  virel         4242/3                                    [--][-][-][]\n[--][][][][]\n[--][][----…  0
 201  virel         2536/3                                    [][][----][][--]\n[---][-][][----]\n[][…  0
 202  virel         262466/5                                  [---][][---][---][--][---]\n[][][][--][…  0
 203  virel         555/1                                     [-][--][][][--]\n[][-][][--][][]\n[---]…  0
 204  virel         545253/6                                  [][][][][][][][][--][--]\n[--][--][][][…  0
 205  virel         6256/7                                    [][--][][---][----]\n[----][-][--][][][…  0
 206  virel         53262/2                                   [---][---][-][---]\n[-][-][-][----][-]\…  0
 207  virel         463/1                                     [-][][-][---]\n[][-][][----]\n[][-][--]…  0
 208  virel         526/1                                     [][---][--][]\n[][----][---]\n[-][][-][…  0
 209  virel         523426/7                                  [---][][-][][][][----]\n[][][][-][-][--…  0
 210  virel         22233/4                                   [--][--][][]\n[][-][][][-]\n[][-][-][][…  0
 211  virel         655/5                                     [][-][][][][][-]\n[--][--][----][]\n[][…  0
 212  virel         453/1                                     [][][-][---]\n[---][-][--]\n[][----][][…  0
 213  virel         23343/5                                   [][][][--][---]\n[][----][][-][]\n[---]…  0
 214  virel         44322/4                                   [][-][--][][][]\n[-][][][][][--]\n[][][…  0
 215  virel         4525/4                                    [--][-][-][----]\n[----][][][--][]\n[--…  0
 216  virel         56442/4                                   [----][---][-][-][--]\n[-][--][][--][][…  1
 217  virel         362654/9                                  [--][][][][--][][][][][][]\n[--][---][-…  0
 218  virel         443225/8                                  [][---][][][][][-][]\n[][][][][--][][][…  0
 219  virel         4423/3                                    [][][][][][-]\n[-][][---][-]\n[-][-][--…  0
 220  virel         35226/7                                   [---][--][----][-]\n[-][][][][-][-][-]\…  0
 221  virel         6663/7                                    [---][][----][--][][]\n[][][--][-][----…  0
 222  virel         26633/3                                   [--][-][][---][----]\n[-][---][-][--][-…  0
 223  virel         33332/5                                   [][][][--][][]\n[-][----][---]\n[][][-]…  1
 224  virel         323355/6                                  [][-][][-][][--][---]\n[][][][-][][][--…  0
 225  virel         3522/3                                    [--][--][--]\n[----][][--]\n[-][--][][-…  0
 226  virel         642256/1                                  [-][----][----][---][---]\n[-][][][][][…  0
 227  virel         6223/4                                    [-][---][][-]\n[][][][][---]\n[-][][][-…  0
 228  virel         2445/5                                    [---][--][----]\n[][][][-][][--]\n[][--…  0
 229  virel         44345/5                                   [][][][][][-][][-][]\n[][-][---][][][][…  0
 230  virel         5255/4                                    [][][][][][][-][]\n[][-][--][][--][]\n[…  1
 231  virel         46663/3                                   [][][][][][][][][][][---]\n[][][][][-][…  0
 232  virel         654/1                                     [][][][][---][]\n[--][--][][---]\n[--][…  0
 233  virel         6664/9                                    [--][---][--][---][--]\n[][][][----][][…  0
 234  virel         52632/4                                   [][---][-][-][-][]\n[-][][][----][][-]\…  0
 235  virel         62262/7                                   [--][][][][][][][]\n[--][--][--][----]\…  0
 236  virel         5245/2                                    [---][][][-][--]\n[-][][][][][-][]\n[][…  0
 237  virel         3643/3                                    [][][][][----][]\n[-][--][-][----]\n[][…  0
 238  virel         423224/1                                  [][-][-][][-][][]\n[][-][----][--][]\n[…  0
 239  virel         563/5                                     [][][--][][][]\n[--][][][][--]\n[-][---…  0
 240  virel         36653/1                                   [-][][----][][][][][][]\n[-][--][--][][…  0
 241  virel         25236/7                                   [][][----][][][][]\n[][][][--][][--][]\…  0
 242  virel         346/1                                     [---][][--][]\n[--][][---][]\n[][][][--…  0
 243  virel         22363/3                                   [][--][][][][--]\n[][][----][][--]\n[-]…  0
 244  virel         654/1                                     [][-][---][][-]\n[-][][--][][--]\n[][][…  0
 245  virel         6466/6                                    [][][][][----][--][][]\n[--][-][-][-][-…  0
 246  virel         546/2                                     [--][-][][][][]\n[-][----][----]\n[-][]…  1
 247  virel         5325/2                                    [][-][--][][][]\n[][-][-][---][]\n[-][]…  0
 248  virel         663/1                                     [-][][][--][][]\n[-][][----][][]\n[-][-…  0
 249  virel         32443/1                                   [][--][--][--][]\n[----][-][][---]\n[--…  0
 250  virel         6354/5                                    [--][][-][--][-][]\n[-][][][----][][-]\…  0
 251  virel         2542/4                                    [---][][--][]\n[-][--][----]\n[-][][][]…  1
 252  virel         55546/1                                   [][][][][][][-][][][--][]\n[-][][---][]…  0
 253  virel         336422/1                                  [-][--][][][][][-][]\n[][][----][][-][-…  0
 254  virel         34355/2                                   [][--][][][][][----]\n[][---][--][][---…  0
 255  virel         2433/4                                    [-][----][-]\n[----][----]\n[--][-][-][…  0
 256  virel         423252/6                                  [][][][][--][-][-]\n[-][----][][--][-]\…  0
 257  virel         33666/4                                   [][-][--][][----][--][-]\n[][----][][][…  0
 258  virel         36356/3                                   [][][-][][][][][][][][]\n[--][-][][-][-…  0
 259  virel         362456/5                                  [][----][---][][][][][-][]\n[---][][---…  1
 260  virel         453/1                                     [-][----][-]\n[][--][-][-]\n[][][][][][…  0
 261  virel         25246/5                                   [][][-][][][][--][]\n[-][-][--][--][---…  0
 262  virel         642/1                                     [][-][-][][]\n[-][][][][-]\n[][][-][-][…  0
 263  virel         3354/4                                    [-][][----][][]\n[][][][-][--][]\n[][][…  0
 264  virel         45362/8                                   [][][][-][][][][---]\n[][--][-][][][---…  0
 265  virel         3255/3                                    [][---][][][][]\n[][][---][----]\n[][-]…  0
 266  virel         564/2                                     [][][---][][--]\n[----][---][--]\n[][-]…  0
 267  virel         662/4                                     [-][][][][][-]\n[-][----][][-]\n[----][…  0
 268  virel         34443/6                                   [][][----][][][--]\n[][--][--][---][-]\…  0
 269  virel         532524/1                                  [][][---][----][----]\n[-][--][--][-][-…  0
 270  virel         466/3                                     [-][][--][-][--]\n[][][-][][-][][]\n[-]…  0
 271  virel         644/3                                     [--][-][][-][]\n[-][--][-][--]\n[][---]…  0
 272  virel         266253/5                                  [----][--][--][--][----]\n[][][-][][][]…  0
 273  virel         433525/6                                  [][---][---][--][][][]\n[][][][][][][-]…  0
 274  virel         5563/6                                    [-][-][----][-][--]\n[][][-][][--][][][…  0
 275  virel         22643/4                                   [][--][----][][-]\n[][---][--][][--]\n[…  0
 276  virel         26635/8                                   [][][-][][-][][][][][]\n[----][][][--][…  0
 277  virel         243245/8                                  [][][][---][---][][]\n[][][---][--][][]…  0
 278  virel         6622/6                                    [][-][][-][][][]\n[][----][-][---]\n[][…  0
 279  virel         66523/5                                   [][][][----][----][][]\n[----][----][][…  0
 280  virel         464/3                                     [][--][][--][]\n[--][][][----]\n[--][--…  0
 281  virel         2565/7                                    [-][][---][---][-]\n[-][--][--][--][-]\…  0
 282  virel         54533/4                                   [--][----][][--][--]\n[---][---][----][…  0
 283  virel         543563/2                                  [][][----][][][][][][][][]\n[][----][][…  0
 284  virel         22546/6                                   [][-][--][][---][-]\n[-][-][][][][][-][…  0
 285  virel         63322/6                                   [][---][][-][][]\n[--][][][--][--]\n[--…  0
 286  virel         553332/7                                  [----][----][-][][][]\n[][][][][-][][][…  1
 287  virel         5433/3                                    [--][][][-][--]\n[][][--][][-][]\n[][-]…  0
 288  virel         2426/1                                    [][----][----]\n[-][----][][-]\n[--][-]…  0
 289  virel         6355/2                                    [][---][--][-][-][]\n[---][-][][][--][-…  1
 290  virel         635/4                                     [][][][][--][]\n[--][][][----]\n[---][]…  0
 291  virel         42355/5                                   [][-][][][---][-][]\n[--][][--][-][----…  0
 292  virel         2436/5                                    [---][][][][--]\n[---][][-][---]\n[--][…  0
 293  virel         322242/4                                  [----][-][--][]\n[][-][--][][][]\n[][--…  1
 294  virel         35523/3                                   [][--][--][---][-]\n[][----][---][---]\…  0
 295  virel         66643/7                                   [--][---][-][][][][---][]\n[][][][][][]…  0
 296  virel         6653/8                                    [--][-][-][---][---]\n[][---][][][-][][…  0
 297  virel         52234/1                                   [][][--][][----]\n[-][-][---][][-]\n[--…  0
 298  virel         436323/5                                  [-][-][--][][][][-][]\n[-][--][][----][…  0
 299  virel         36353/2                                   [----][-][---][----]\n[][][---][--][---…  0
 300  virel         36656/3                                   [----][-][--][--][----][-]\n[][][----][…  0
 301  virel         534542/7                                  [][][][][][][-][][----]\n[--][][--][-][…  0
 302  virel         34653/5                                   [----][---][-][-][--]\n[][--][---][-][-…  0
 303  virel         5234/1                                    [][---][--][-]\n[---][--][---]\n[][][][…  0
 304  virel         3644/4                                    [][---][][][][][]\n[-][-][][-][----]\n[…  0
 305  virel         22645/4                                   [][--][--][-][----]\n[--][][-][][][][][…  0
 306  virel         553463/2                                  [----][---][--][---][-][-]\n[--][----][…  0
 307  virel         55246/7                                   [--][----][-][---][][]\n[----][---][-][…  0
 308  virel         5442/1                                    [---][---][][-]\n[-][][][----][]\n[][--…  0
 309  virel         62363/2                                   [][][][][][-][][][-]\n[--][][---][----]…  0
 310  virel         2245/4                                    [][---][][--]\n[][-][----][]\n[---][][]…  0
 311  virel         23365/7                                   [-][][-][-][][][][]\n[][-][][--][][][][…  0
 312  virel         332545/1                                  [--][][][--][--][----]\n[----][][][----…  0
 313  virel         53656/9                                   [][-][][][-][][][-][-][-]\n[][][][][---…  0
 314  virel         54226/6                                   [][][-][-][][][][-]\n[--][][-][--][----…  0
 315  virel         5655/3                                    [][][][][][][--][-][]\n[----][][][---][…  0
 316  virel         23626/5                                   [][-][][----][][--]\n[--][][--][-][----…  0
 317  virel         4256/5                                    [][][--][][][][-]\n[][][][][----][-]\n[…  0
 318  virel         545/3                                     [---][][---][]\n[--][----][][]\n[-][--]…  0
 319  virel         4354/2                                    [---][--][][---]\n[][---][---][][]\n[--…  0
 320  virel         32235/3                                   [][---][-][][-]\n[][----][][-][]\n[--][…  0
 321  virel         36452/7                                   [--][][----][][][][]\n[--][-][--][-][--…  0
 322  virel         34444/4                                   [-][--][][][--][--]\n[--][--][-][---][-…  0
 323  virel         6523/5                                    [][][][---][][-]\n[----][----][--]\n[][…  0
 324  virel         53566/6                                   [---][--][---][----][---]\n[][-][][--][…  1
 325  virel         66263/4                                   [-][----][--][--][----]\n[][][][][][][]…  0
 326  virel         34225/3                                   [][---][-][----]\n[-][-][---][---]\n[][…  0
 327  virel         436/4                                     [-][-][][---]\n[][---][][][]\n[-][---][…  0
 328  virel         6344/4                                    [][][][][][][-][]\n[--][-][][-][-][]\n[…  0
 329  virel         64362/8                                   [--][----][---][][--]\n[][][][][----][-…  0
 330  virel         46432/1                                   [--][][][----][][-]\n[][-][][-][][][][-…  0
 331  virel         63646/10                                  [][--][--][----][-][][--]\n[][][][----]…  0
 332  virel         23442/3                                   [][----][-][--]\n[-][----][-][-]\n[][][…  0
 333  virel         6442/6                                    [][----][][-][-]\n[----][---][---]\n[-]…  0
 334  virel         35532/3                                   [-][][][][][][-][]\n[][][-][----][][-]\…  0
 335  virel         2353/2                                    [][-][-][---]\n[-][---][][-]\n[---][---…  1
 336  virel         3524/4                                    [--][----][][]\n[][][-][-][][]\n[-][---…  1
 337  virel         332353/4                                  [][----][][][][---]\n[--][][][----][][-…  0
 338  virel         526/4                                     [][----][---]\n[][---][----]\n[][][][][…  0
 339  virel         544552/10                                 [][][-][][][][----][--][]\n[][][][][-][…  0
 340  virel         26256/7                                   [----][---][--][----]\n[][][----][][][]…  0
 341  virel         6333/1                                    [---][][-][---]\n[][][---][][][]\n[-][]…  0
 342  virel         4652/1                                    [][][][-][----][]\n[][---][--][][][]\n[…  0
 343  virel         465334/1                                  [--][][--][--][---][][--]\n[----][-][-]…  0
 344  virel         45545/3                                   [---][---][--][][][---]\n[-][----][][--…  0
 345  virel         32244/2                                   [][][][-][----]\n[][---][-][-][]\n[][][…  0
 346  virel         5225/1                                    [][][][----][]\n[-][-][][--][]\n[][----…  0
