Centaur Zendo round 4 (training)
round_id : a3565dbc76024b2293fbe156fb385955
written  : 2026-09-04 13:43:02Z
presented=438  answered=438  correct=3  skipped=0
client answer latency: mean 0.193 ms  median 0.185 ms  max 1.296 ms  (n=439)

 idx  name          clue                                      answer                                    score
 115  fennick       UU..BK.HV..KK..V.H.KBV.K.VK.UBH.VB.B.VK…  U.......V..K.......K..........H.......K…  0
 116  fennick       SK.DS.W.J.ED.KJ.KS.SJ.WWS.JE.SE.DJ.KKD.…  S.......J..........S.......E..E........…  0
 117  fennick       FM.FF..WEM.EE.GW.M.MM..EMW.N.NG.GW.EG.W…  ........E..........M.......N..G.......W…  0
 118  fennick       FP.WSC.P.WU.SU.SF.W.PWS.U..UC.WUP.PFC..…  F..W..................S....U..W........…  0
 119  fennick       HPW.N.H.PHH.EBP..WBP.B..BE.NNN..E.WNB.P…  H.......P..........P.......N..........P…  0
 120  fennick       TS.N.SWN..G.N..SN.WWH.HSH.S.W.GS.WN.WHN…  T..................W..H.......G.......N…  0
 121  fennick       AAB.N.DAN.D.AW.W.NW.BWB.HD..A.BW..H..NN…  ........N.....................B.......N…  0
 122  fennick       VAF..WUC.AA.V.U.FV.VW.UA..VA.A.UA.CV.F.…  V.............U....V..U....A...........…  0
 123  fennick       VW.RRW.DWD.D.DR.B..W.VR..WDB.V.WD..F.R.…  V.......W..........W.......B...........…  0
 124  fennick       HMU.DMR.M.HU.RH..RD.GR.D..H..GM.UGU..G.…  H.......M..U..................M........…  0
 125  fennick       PT.G.BT..H.TB.UH..B.UGP.GPU.UB..UH.GP..…  P..........T..........P................…  0
 126  fennick       KK.H..KW..HH.AD.K.AH.WA.HH.D..NAK.WA.W.…  K..................H.......D..N........…  0
 127  fennick       PTT.EP.P.GB.CE.BE.G.T..BC.E..EP.C.CB.PP…  P.............................P.......P…  0
 128  fennick       NNF.T.NA.F.W.A..N.M.MWT.TM..FW.W.A..TA.…  N..........W..........T................…  0
 129  fennick       KT..J..G..E..EF..JE.FFJ.TT.KTJ.TE.GKE.K…  K..........................K..........K…  0
 130  fennick       RRW..GR.MW.B..M..R.PM.W.RG..MGP..BP.BW.…  R.......M..B.......P..........P........…  0
 131  fennick       PE.GCM.FP..MG.PG..C..ECP.M.E..G.PPE.P.F…  P.......P..................E..G.......F…  0
 132  fennick       TL.EP.CCP..P.MP.TL.M.PP.ME.E.CMM..T.CCE…  ........P..........M.......E..........E…  0
 133  fennick       RR.EE..E.FF.NT.NN.EF.NET.N..T.F.R.ER.WT…  R..................F..........F.......T…  0
 134  fennick       DBH.H.T..HB.H.NK.K.N..K.BT.BKD.KD..D.HD…  D..................N..K....B..........D…  0
 135  fennick       EJJ.PA.EEP.NJ.EW.NJ.P..WPA.J.W.WE.PN.A.…  E.......E..................J...........…  0
 136  fennick       CU.F.UJ..C.CJ.FF.BF.JU.DBC.B.DF..BU.BC.…  CU.F.UJ..C.CJ.FF.BF.JU.DBC.B.DF..BU.BC.…  0
 137  fennick       KRB.GRU.GA.U.BGU.R.AR.KAU.A.B.K.UAR.ABK…  K.......G..........A..........K.......K…  0
 138  fennick       NWT.MUR.NU.MN..TRU.WM.WUT.UM.T.TNN.TN.U…  NWT.MUR.NU.MN..TRU.WM.WUT.UM.T.TNN.TN.U…  0
 139  fennick       NP.KA..B.KN.A.N.BNB.L..KL..NNB.LNA.BLB.…  =======================================…  0
 140  fennick       PPR.PJ..C.VJ.CD.D.VC.V.JC.R.VR..DR.P.J.…  P.......C..J.......C...................…  0
 141  fennick       BF.MM.BD..GM.FB.F.GGF.B.J.DD.D..FM..JJM…  B..........M.......G.......D..........M…  0
 142  fennick       WGR.WB.B.W..RPW.R.P.GC..PW.CCB.GPC.BG.C…  W.............W............C.....C....C…  0
 143  fennick       PLJ.PP..JH.PMJ.M..H.JM.L.LHU.JU.HMP.J.M…  P.......J..P...............U..U.......M…  0
 144  fennick       JC.C.CR.E..EJR.SJR..SJS.SC..L..SJ..J.CR…  J.......E.............................R…  0
 145  fennick       RRD.RG..D.MFF.G.FD.K.R.DR..MK.MG.FF.GK.…  R.......D..........K.......M..M........…  0
 146  fennick       HA.UC.AW.HW..AH.UV..CWU.U.HA.C.A.ACU..H…  H.....................U....A..........H…  0
 147  fennick       KH..KE.FF.E.K..F.V.HE.HF..DD.HKK.KEV..D…  ........F..........H.......D..K.......D…  0
 148  fennick       HNT.N.T..HE..AP.EH.P..TPP.HN.H.PT.EN.PN…  H..................P.......N..........N…  0
 149  fennick       MR.W.JJ.VR.J.WWM..RJ.WJ..VVW..JV.VV.MW.…  M.......V..J.......J.......W..J........…  0
 150  fennick       LU.UPL.U.P..LP..GLW.G..R.W.GRP.PW.ULU.L…  L..U.......................G..........L…  0
 151  fennick       NV.VV.NL..NA.GLG.WW..L.NL.AG..G.N.V.A..…  N..........................G..G........…  0
 152  fennick       AN..D.TEL.ED.NEL.TA.N.L.AN.T.DE.E.A.DNT…  A.......L..................T..E.......T…  0
 153  fennick       NHH.SV.VH.BC..NHB.HN.NN..SC.C.N.CB.HB..…  N.......H..C.......N..........N........…  0
 154  fennick       ET..CCV.ET.V.T.CCV.U..RR.RV.VC.CV..R.RC…  E.......E..........U..................C…  0
 155  fennick       RR.KV.T.R.EK.EV.R..VN.N.E.RN..ER..E.K.K…  ........R..........V.......N..E.......K…  0
 156  fennick       JD..UJ.J.JAJ..S..U.JD.JS..D.SS.CA.A.ASU…  J..................J..................U…  0
 157  fennick       AJ.AJA.JB.BEG.EG.AE.E..BEE..MA.MG.MEB.G…  A.......B.............................G…  0
 158  fennick       GB.G.GB..C.S.KK.VK.GS..KC.VG..VVC.VBC..…  G..........S.......G.......G..V........…  0
 159  fennick       HSN.RN..N.SK..SR.H.NJ..R.S.JK..K..J.NS.…  H.......N..K.......N.......J...........…  0
 160  fennick       EA.NJE.B.AE.GN.JJA..AB.JGB..NE.J..N.A..…  E..N.....................B.............…  0
 161  fennick       NFU..D.LDN.L.E..U.DUL.F.UEF.ED..ENL.UU.…  N.......D..L.......U...................…  0
 162  fennick       AB..RRV.A.RW.U.WV.BR.UU..R.BU.UAV.ABV.V…  ........A..........R.......B..U.......V…  0
 163  fennick       SCB.KS..CL.BL.CSK.EK.E.EL.SK.KS.SS.C..L…  ........C..........K.......K..........L…  0
 164  fennick       KK.C.CA.H.AWH.W.H..C.HC.A.RR..A.K..CC.R…  KK.C.CA.H.AWH.W.H..C.HC.A.RR..A.K..CC.R…  0
 165  fennick       NRR..SL.NR.KNW.KL.N.S..R.NK..K.L.SL.WNK…  N.......N.............................K…  0
 166  fennick       WG.M.MGG..G..VBH.B.MV.H.VHM.VB.V.BBV.MH…  WG.M.MGG..G..VBH.B.MV.H.VHM.VB.V.BBV.MH…  0
 167  fennick       TWW..VV.TT.ETR..UW.VTR.R.VE.RT.V..VR.WR…  =======================================…  0
 168  fennick       HFF.NH.M.N..DN..HH.NF.HM.NB..FMD.F.NBF.…  H..................N..H.......M..F.....…  0
 169  fennick       RRU.U.RHN.TH.HN.RT..F.NF.R.TF..N.RU..NN…  R.......N..................T..........N…  0
 170  fennick       VV.EF.G..GG.VE..VG.E.VU.RE.EV.V..U.EGU.…  V..................E.......E..V........…  0
 171  fennick       WTT..FW.STW.J.T.BF.SB..JSB.TS.W.WJ.FF.B…  W.......S..........S.......T..W.......B…  0
 172  fennick       LF.ULD..NNF.FH.HH..L.LD.H.NH.F.FDN.DL.D…  ........N..........L.......H..........D…  1
 173  fennick       TC.BE.A.E.FT.BF.T..ACF..F.C.CA.T.TT..ET…  T.......E..........A..................T…  0
 174  fennick       MV.NV..DW.B..BMW.MN.W.M.BW..MN..BVD.VM.…  M.......W.............M................…  0
 175  fennick       ARP.ARJ..LER.AJ.L.ERR.EJP.LE..J.P.E.EA.…  A..................R.......E..J........…  0
 176  fennick       DKB.M.KD..M..K..GL.LGL.DM.G.BDD.GDD.BD.…  D..................L..........D..D.....…  0
 177  fennick       HWV.FB.VB.V..VB.PP.B.PH.P.F..HF.H.FW..W…  ........B..........B..........F.......W…  0
 178  fennick       NP.LNV.TL.V.P.VP.AP..VAA.AV.ALP.A.TAT.N…  N.......L.....................P.......N…  0
 179  fennick       SW.WS.G.UH.GWU..SW..S..U.TG.TT.T.SG.UT.…  S..W....U..G.............T.......S.....…  0
 180  fennick       WTD.T.WJA..GT.JG.DT.AW.J..WGW.D.A.W.DG.…  W.......A..................G..D........…  0
 181  fennick       NB.MMD..MNR.R..RN.DN..BR.BME.M.RRE..B.N…  N.......M..........N..B....E..........N…  0
 182  fennick       TF.R.V..RM.V.RH.VHR.M.HV.RT.FH.M.F.FF.H…  T.......R.............................H…  0
 183  fennick       BC.BT.A..TP.CP.TN.C.P.T.TTA.AP.B..TBC.C…  B..B..................T...............C…  0
 184  fennick       NM.L.N..H.BL.BB..HN.B.RH.R.LNR.NN..NL.M…  N.......H..L...............L..........M…  0
 185  fennick       SJA.JV.JC.VAS..J..PJ..A..CA.SVP.V.SC.C.…  S.......C..........J..........P........…  0
 186  fennick       HG..HL.HV.LS.GWL..VL.H.GL.G.VW.L..WH.HG…  ........V.............................G…  0
 187  fennick       HAR.LW.R.LH..W..A.LW.AT.LR.HL..TR..T.HA…  H..................W.......H..........A…  0
 188  fennick       VBC.D.V.DN..VT.BV.B.NV.N.NVB.T.CC.NDT.T…  V.......D..................B..........T…  0
 189  fennick       LE.M.G..LW..MW.AW.E..A.GG.WA.W.L.GL.M..…  L.......L..................A.....G.....…  0
 190  fennick       EP..MP.TT.M.VF..EVM.EV.PM.E.EE.V.MV.FE.…  E.......T........................M.....…  0
 191  fennick       BSJ.S.US.E.EB.BS.VV..J.U.V.VU..SE..J.UE…  B..........E...............V..........E…  0
 192  fennick       CB.FF..DR.FC..F.C.FCB..R.BR.EE.BE.E.BD.…  CB.FF..DR.FC..F.C.FCB..R.BR.EE.BE.E.BD.…  0
 193  fennick       HUU.MJ.J..SHM.PSM..JP.SMU.HHP..M.P.H.MU…  H..................J.......H..........U…  0
 194  fennick       EHA..G.AHH.E..RR.H..EN..HG.AN.RA.R.NG..…  EHA..G.AHH.E..RR.H..EN..HG.AN.RA.R.NG..…  0
 195  fennick       VM..V.LM.U..M..VLL.VM.DMU.L.HU..H.DD..M…  =======================================…  0
 196  fennick       LA..A.W.R.R..KA.KL.K..L.AR.LAW.WWW.JJ.L…  L.......R..........K.......L..........L…  0
 197  fennick       ESS.V.S.VA..VE.BV.VV.ET.E.S.BA.TS..TE.E…  E.......V..........V..................E…  0
 198  fennick       EFF.DL.F.EFF..AA.WL.DA.WD.WD.FD..W..WFA…  E..........F...............D..D..W....A…  0
 199  fennick       BF..NC.CA.A.AA..CAB.NB..NB.FN.C.FJ..F..…  B.......A..................F..C..J.....…  0
 200  fennick       LRM.T.TL.TM.RF..RL.KK.K..MK..TK.FF.L..L…  L..................K..........K.......L…  0
 201  fennick       KNK.V.A.PA.BB..KP.KV..PKP.VAB.PB.ANN..A…  ........P..........V.......A..P.......A…  0
 202  fennick       NA.NN.LN.DL.DA.VL.DUU.D.NU.DD..UL..A.UA…  N..................U.......D..........A…  0
 203  fennick       BBW.LLH.HL.H.WB.UH..L.LH.W..LB..B.HBR.U…  B.......H..H..........................U…  0
 204  fennick       WFW.H..HFF.T.WHT.TF..TH.PWK..W.HW..PW.K…  W.......F..T..........H...............K…  0
 205  fennick       JRD.JR.D.EEP..DR.P.R.F.E..F.FD.J.FDE.FD…  J..........P..D....R.............F....D…  0
 206  fennick       RE..K.EJ.RJ.J.RG.RG..RGL.L.GRL.RJK..G..…  R.............R.......G....G.....K.....…  0
 207  fennick       UR..AV.TH..TV.VU.H.UA.AA.V.TVU..U..A.RV…  U.......H..T.......U.......T..........V…  0
 208  fennick       PWR.S.PWP.WP.RS.P.AW.PR.RH..RP..W.WRS.R…  P.......P..........W..................R…  0
 209  fennick       AT.A..RA.RAR.RRT.R.D.UK.TDA.U.T.KK.TTU.…  A..........R.......D..K.......T..K.....…  0
 210  fennick       JD.JD..FJ.FTD.GFJ..SS.SS.S.SJ.D.G..F.J.…  J.......J..T.......S.......S..D........…  0
 211  fennick       TM..M.FR..FTM.RF.F.ME.MF.D.F.MRR.TT.E.F…  T..................M.......F..R.......F…  0
 212  fennick       WFK.C.KS.W.KN.SNF..NC.N.NC.NF.C.F.K.WS.…  ...................N.......N..C........…  0
 213  fennick       NN..GU.N..UF.UN.FN.GF..BN.BGG.GU.U.UBF.…  N..........F.......G.......G..G........…  0
 214  fennick       MF..EU.U..MM.FG..D.DGG.DM.GFU.M.DD.FM.U…  M..................D.......F..M.......U…  0
 215  fennick       DBV.BDV.BD.WW..BV.FD..WS.W.B.S.VS..FD.D…  ........B..........D.......B..........D…  0
 216  fennick       WDP.P..WW.W..SSB..L.D..LS.P.B.PD.DSS.BL…  W.......W.....................P..D....L…  0
 217  fennick       VHB.V..VV.JV.H..K.KHJ..H..BJ.BM.B..J.MM…  V.......V..........H.......J..M.......M…  0
 218  fennick       RTC.BR..BV.VTL.R..VL.B.BT.C.LRR.TVV.T.V…  ........B..........L..................V…  0
